sim_index,tau,gamma,rho,peak_I,peak_time,final_R
1144,0.010291650953937184,0.1702708747663313,0.0014485918963108727,8046.89820014934,26,41551.0
1690,0.01899194746407565,0.27600095088901166,0.005031120081319912,9924.403384726858,12,47856.0
1586,0.008599060833023017,0.2873492901992229,0.003934899006298424,1426.4685341468266,19,11344.0
2056,0.02348407502601753,0.07314522101628118,0.0011244422264706268,51406.587881165564,14,97259.0
2708,0.004504200465227684,0.3057467884642084,0.006810011805344028,681.0,0,1542.0
709,0.011692046751788053,0.17777852576538347,0.004151611162250806,9432.862070391855,19,45627.0
1620,0.005387954732148823,0.22535405384116905,0.0025115349873184927,325.0041887749122,26,3341.0
2976,0.01586677761959499,0.41161086026708943,0.0050597676654262885,2991.9870609689915,13,20061.0
2536,0.01886444722595691,0.06761171560624579,0.007209192902205106,47582.81084620442,15,96031.0
1455,0.002628607875582825,0.2684869729333224,0.0022376338251864714,224.0,0,288.0
3843,0.014791029532011368,0.30273484749999624,0.005812962001577362,4968.151038947668,13,30018.0
3491,0.0005582313751400424,0.49998867106592326,0.0012406823716962934,124.0,0,134.0
3912,0.020837648607119355,0.20958825707162773,0.009280210532499632,18533.87914371427,11,67391.0
3228,0.015730207361615636,0.10158684380038925,0.007066937676603285,30716.28590154107,16,84558.0
3578,0.018014107545632447,0.015939396676664625,0.006979458451806983,77797.30981299542,21,97749.0
3226,0.01641363509908811,0.02025659267295631,0.003640067448359218,72262.33121420121,23,99109.0
3199,0.02239717355949511,0.3484288978318671,0.001881563376681905,8924.397386790239,11,43853.0
3343,0.0029324913052863745,0.033839130705443046,0.0027613856367039473,15425.845841490715,89,58950.0
3579,0.0022322336241238183,0.18791596059443852,0.005997692225959195,600.0,0,806.0
2193,0.001882940627312147,0.246582965357528,0.005243295358172739,524.0,0,666.0
3332,0.001115734878413138,0.1850584420359213,0.00471755646488573,472.0,0,532.0
3615,0.016821520595229966,0.4058037163822649,0.002303497159437649,2770.9330349870474,15,21293.0
1188,0.003724464558079391,0.4481945160160617,0.007787987496345191,779.0,0,1111.0
2850,0.009435536221633655,0.4978295806851122,0.005073840066817463,507.0,0,2622.0
454,0.0026554436368686546,0.2672940699105393,0.0027807007670716745,278.0,0,372.0
1012,0.011610423359836457,0.10775228701835407,0.009007578890693653,20448.017029537536,20,70505.0
3580,0.018494869026603928,0.1344592176279146,0.005453659473305983,27127.688360529348,14,80619.0
3744,0.0026182190778992675,0.39488188687903975,0.004718296199690058,472.0,0,642.0
3417,0.018989487732528957,0.4396739548255581,0.00558152590777314,3145.3122910089032,10,22684.0
3350,0.001272390251262021,0.025169090338107894,0.0014825756323572725,5086.403769056491,180,19385.0
2495,0.012770324009411542,0.013037113234875455,0.008819282781806156,75464.79473505847,29,95222.0
3562,0.021755899234857008,0.066314095825,0.0049732355109961355,51671.607086139426,14,97492.0
2298,0.0006141474377660573,0.1444784524114336,0.006247878504560825,625.0,0,693.0
2003,0.015793672858366813,0.08411941222044905,0.0013298985565141342,36309.91891566618,20,89548.0
3963,0.006935436562465563,0.35710515187779435,0.0032134049246120224,321.0,0,1913.0
3098,0.006555646644915435,0.12281959251841333,0.002410488023364237,5820.092389999707,34,33365.0
2765,0.022702921540684904,0.3239439438749537,0.0036470592485348605,10888.526345013348,10,49544.0
175,0.0015553995557197311,0.2808903245004806,0.009040364279343193,904.0,0,1028.0
2185,0.0044944952481009645,0.36592088099953635,0.0017993069381260713,180.0,0,266.0
522,0.004109903127924918,0.3882759890522726,0.009708724658616406,971.0,0,1391.0
1738,0.012985379738237216,0.4576318661009406,0.006599882626214213,1170.6542784388496,8,9302.0
1124,0.010452141774971864,0.2794061343080791,0.008739158007617511,2066.528711767503,14,17903.0
512,0.0018058460473116306,0.43957155005367965,0.005505695714385152,551.0,0,609.0
1804,0.01635663337493525,0.25781911493405557,0.003019090587816296,9060.38171420929,14,44373.0
2989,0.014844572006686622,0.03547765919524109,0.009064434838853191,57819.216900008985,21,98775.0
3708,0.010817325137360277,0.19090398182348525,0.00516351485558575,7211.4082483305265,18,38282.0
3308,0.014591044138552424,0.0693209896154266,0.0010973452139106195,39037.24772755768,22,91828.0
3499,0.020573758907332314,0.018856884506922716,0.004544921936001858,76919.42784820517,19,98884.0
3342,0.004203635562279242,0.43981795766563514,0.003935900262421901,394.0,0,537.0
377,0.010790744874170703,0.10325412015362752,0.008527640796436612,19820.24991769812,21,69933.0
3120,0.004311228471178938,0.20378372557844046,0.009106896902837482,911.0,0,3343.0
2389,0.0021887608972625617,0.10640848324890137,0.002739333710029293,274.0,0,1014.0
122,0.0024844415467873936,0.44431023702296246,0.007394495469835644,739.0,0,885.0
1118,0.00685985557836522,0.03351093181729784,0.006567414196198814,39072.29622697017,41,91134.0
3387,0.02269644714753671,0.07036862167474933,0.00735529902677128,51422.74350802467,13,97297.0
2472,0.01749802777772818,0.495942676186583,0.007906116437657916,1906.7663751202695,10,15880.0
2047,0.013354213008088128,0.05436602616084563,0.004854749592476636,44045.84752954952,22,94445.0
192,0.003384811411669922,0.2793127806550633,0.0020257352833662847,203.0,0,309.0
2927,0.01432143918068065,0.45668354341561346,0.009273730890269095,1371.726811053634,10,11492.0
3099,0.004493603896985082,0.012050962669055369,0.004893125649137775,55458.542541593844,70,88263.0
2411,0.023402874711400987,0.3809672177477903,0.0012076295814039506,8225.258903861866,11,41070.0
1953,0.02329973695539132,0.029471262258099488,0.005378241435730139,71736.9361599497,15,99812.0
1875,0.019263536103459353,0.24255091706146242,0.0042191014003932015,13366.311681001385,12,55671.0
1440,0.006054470231513297,0.07067794867848214,0.006067650908277951,14657.264975619939,38,59434.0
1152,0.00275823797483921,0.24064956754755018,0.005698950751267765,570.0,0,845.0
31,0.023236478712203936,0.18204461490194715,0.004283504728511348,24366.025600965808,11,77228.0
865,0.02174337233563394,0.06382848852823227,0.005256811766548605,52936.56668347735,14,97732.0
1276,0.005040395577460567,0.2916281285165416,0.008704297199853446,870.0,0,2384.0
3296,0.018272914210031087,0.3457179095440413,0.00756353241855399,5818.680553321462,11,34081.0
2092,0.013940839702568264,0.31081718325035085,0.002349612543955675,4047.985753476104,17,25971.0
1305,0.022296364201188665,0.31868916178454176,0.005188578940938295,10165.94240430566,10,48429.0
3765,0.019065699575352025,0.008904893994462143,0.0016146230650310959,85937.33063493959,24,88032.0
1701,0.023628353726277994,0.05492583042797517,0.0020375701776916416,58632.12152007621,15,98926.0
2579,0.02226528161245929,0.48021362124613404,0.0017817869667536377,4597.382252255075,9,27598.0
3679,0.0017533640801245468,0.4866422144042018,0.004279166919983271,428.0,0,487.0
743,0.0005289769690298412,0.14796099977661273,0.007520264111827354,752.0,0,812.0
2292,0.014847267099024881,0.45454641201189266,0.008613927172011732,1715.7780040601217,8,12796.0
409,0.02397896116614461,0.08757063905146042,0.0071291526996427775,46970.86820533673,12,95642.0
1873,0.023648597372940467,0.08339971362289686,0.003247621469973015,47801.32395460286,13,95986.0
3191,0.0011311107577710565,0.14053551682660967,0.002055605629751129,206.0,0,282.0
3115,0.015362486515233479,0.4489153644272238,0.0054837311809448315,1783.698789334361,10,14218.0
1055,0.01635630886270803,0.14241996761164913,0.009354086164920974,22832.25052030496,14,74397.0
1463,0.008037251795406113,0.37179217664863395,0.0024153171304331996,313.7357695013975,17,2957.0
2552,0.015627900937470417,0.4210580213867474,0.009353426072965087,2637.8759823635837,9,18673.0
638,0.018682436044663218,0.09369392639553593,0.005833696201001208,37683.07930900901,15,90633.0
1441,0.001654264628125943,0.4072549225195847,0.009534880538612858,953.0,0,1069.0
186,0.009280956628532186,0.058338400990362034,0.004365051053867766,31041.761299309575,30,84862.0
2006,0.011997731984523748,0.3300991108729876,0.004562096312941247,2284.4916838070903,15,16526.0
1069,0.009901443984166751,0.255066344924481,0.004123618000715611,2330.180322629729,20,18244.0
1449,0.005243880412824217,0.22668081464275505,0.0041309307989183626,413.0,0,4740.0
1473,0.012194721005586403,0.10941125253720375,0.0017417331163571215,21051.631258195706,24,71891.0
174,0.0043682837131774266,0.39600326684632325,0.001679593421226309,168.0,0,214.0
2597,0.010061112225684423,0.13881956697581582,0.005252506849993032,11119.175482218257,23,50463.0
2884,0.013387346796815875,0.46909447285786265,0.009054943714374986,993.4923887684276,7,10022.0
3510,0.023038223444879668,0.30437103968482665,0.0034416720849553203,12611.601303772213,10,53527.0
1677,0.010868734589293116,0.29198395625103934,0.00730491353669978,2814.3605201209093,14,18880.0
2901,0.02238421821926737,0.266859357962024,0.003811765031852576,14450.750952280216,11,58832.0
3359,0.016173610843740048,0.3303597449942301,0.00196467858740978,4837.998782098429,16,29513.0
2759,0.0128396909836043,0.12697414018269657,0.00910422215097029,19018.09875158411,19,68024.0
625,0.010172036051560408,0.3140655261670942,0.001443589717471493,1095.7138545013772,28,11143.0
3759,0.00437934714906359,0.2857597995218811,0.006231027572396427,623.0,0,1523.0
680,0.0020784167179225222,0.47244875193978836,0.002221936140602591,222.0,0,243.0
2045,0.001495133678969563,0.19841153664113848,0.005241541152641946,524.0,0,642.0
470,0.009994808182408001,0.45346937675427146,0.005033065680823115,503.0,0,3347.0
554,0.0015492535908955538,0.1304356633019828,0.008125974286346725,813.0,0,1267.0
1088,0.011794279327144204,0.4691186385383408,0.005739737589434803,623.48324386601,10,6500.0
1132,0.002737178543580304,0.11521554641753315,0.004778378457358086,611.022516054949,50,5397.0
2845,0.014313815344872187,0.046324954745381834,0.009152388569542154,50587.7375897932,20,97061.0
2956,0.004190099187353531,0.14908673452326968,0.009529067321878207,1348.733612143012,26,10494.0
178,0.021454415756990478,0.32941568947730065,0.005855503089896584,9325.294803292423,10,45474.0
1067,0.016607551437883835,0.18324167047127357,0.00636556285595778,15899.538438112157,14,62593.0
1692,0.0062980387567675745,0.2704685434552301,0.0076223902315308125,762.0,0,6177.0
1912,0.021741748436693752,0.26780222583626884,0.009011192567741178,13605.274470299211,10,57688.0
1727,0.020829855449900236,0.16601045601585723,0.003256312862381826,24579.49148750527,13,76979.0
2984,0.0020592908886086546,0.1632095572895025,0.0074031500414270595,740.0,0,1494.0
135,0.0010358909691978912,0.017041657526398187,0.004774630143678738,8068.357336095613,210,20535.0
3569,0.007709190964064321,0.48849849083539054,0.006338432805088761,634.0,0,2017.0
3552,0.008584873454090114,0.15407657421044482,0.006187990969726331,6745.190910859812,22,36863.0
2109,0.004327128954203508,0.3029584847329958,0.0042354140359809386,424.0,0,1160.0
1744,0.01718539668128365,0.34227000172703664,0.008231338416624857,5508.802855867012,10,33038.0
1517,0.022967096498781786,0.10202224515983752,0.004245287924458747,41425.76261590738,13,92880.0
3680,0.01783964376196959,0.4984813490992948,0.004638809040523047,2014.7250028177855,11,16019.0
812,0.023837487675366902,0.2573004598618301,0.006277617599841397,16727.631933549186,10,63533.0
797,0.004388962303171713,0.24325213946848087,0.006402350331719845,640.0,0,2445.0
2511,0.010364486126820829,0.08018242456154599,0.008044408924583572,25598.02173308697,24,78370.0
3521,0.02090361951753296,0.18043654298940065,0.0014946434932768338,22704.842763401994,13,74120.0
2627,0.00855115538128153,0.2944260332470724,0.0015736193881739171,720.3341913810657,31,8579.0
400,0.007595293698898553,0.4004178724581009,0.005534097513854213,553.0,0,1643.0
3911,0.011651457095915436,0.07650675881555363,0.00866195624544747,30110.40881749287,22,83721.0
2620,0.021120709058770098,0.4055902613341313,0.005375463337913986,5598.215701174774,9,32873.0
68,0.001224219112346576,0.4556742093461881,0.002130500525163498,213.0,0,223.0
1412,0.02029063440464649,0.17028130755546206,0.0032205014572172707,23608.012763933046,13,75410.0
2419,0.0223893553387589,0.34761526817754973,0.007527320864629043,9086.228387084062,9,45072.0
693,0.00814555416714191,0.42828174594480267,0.0013179470023715293,220.2239199007575,12,2135.0
3539,0.0076341923124680945,0.1391628397279845,0.008266402214011799,6468.045122508405,26,36087.0
352,0.013776339369602384,0.33038488329147014,0.008268322952456584,3557.8233982573634,11,22919.0
1257,0.019765508168593567,0.21549262563852112,0.00910009988672756,16756.18955784973,11,63642.0
1048,0.020724814432809057,0.08544504931560308,0.009930429358050961,43496.95587954162,13,94302.0
3156,0.002150484215837526,0.4289135422026761,0.009152770200183465,915.0,0,1042.0
1695,0.012792626733063901,0.15051139470280586,0.0044451240860251375,14703.349774582772,19,59058.0
2658,0.0029896453892875965,0.3955057086132669,0.005104024262979007,510.0,0,605.0
2149,0.0026918662751216904,0.36846987325689673,0.007083693160795572,708.0,0,880.0
3507,0.019533507132225146,0.4251998451661157,0.0010327959657709183,4160.931364453984,12,26043.0
50,0.005197842758165046,0.47515430015009125,0.004539039936409077,454.0,0,671.0
1490,0.0019177742364942108,0.16111725641763103,0.0045700533903256955,457.0,0,1059.0
2029,0.014447616422391518,0.09269653802331074,0.006854109648820211,31265.385974855963,17,84565.0
2833,0.019920647924358666,0.4870625795099431,0.007159870372554047,3098.102970799662,8,21313.0
1799,0.015113757720377003,0.202300345328532,0.00463292893269251,11706.265826102417,15,52948.0
2593,0.003423644135073311,0.4030513199773908,0.004855409343932842,486.0,0,619.0
1274,0.003509236347872993,0.19526457819923,0.006407884544306412,641.0,0,1995.0
2950,0.004109079873272279,0.3005286402655343,0.004450967931500455,445.0,0,968.0
3396,0.0022573660543427094,0.19922761809326692,0.008546380445171621,855.0,0,1200.0
2891,0.02355999831384191,0.16563685656340843,0.003177282803273298,28484.799439275754,12,81580.0
2363,0.021328868362426055,0.07062111898884048,0.007116767574571499,49583.30466893171,14,96841.0
2326,0.00541055077588843,0.4243440217762224,0.0031230641392600896,312.0,0,460.0
2987,0.013398858341654328,0.03388995320123418,0.0099898452078786,56716.76027312049,23,98593.0
2803,0.014502661842178154,0.19413862757938535,0.0015521750860674195,11136.423563525066,18,51738.0
2871,0.011256776886276817,0.28665810320282786,0.0023235501302626077,2495.9080400931525,18,18314.0
3437,0.00807496116098904,0.18337201302302242,0.0031461687897960935,3633.460761793064,28,24380.0
910,0.018472883486270006,0.06644467842088159,0.0043168192085933955,47194.05261251855,16,95928.0
3233,0.002848397510850546,0.19130948206812073,0.008431730122952386,843.0,0,1914.0
1084,0.023487804122967193,0.46700609404887317,0.001221052554191193,5297.374184554246,11,30715.0
933,0.01836035183598482,0.13069844703533176,0.00965386783442979,27634.97218492956,13,81153.0
3952,0.022692676650207685,0.44416018351792086,0.0017454888366787236,5100.914261972926,10,31040.0
3668,0.009429962271076451,0.3188266886037478,0.005106657036793684,1352.6625069091947,14,10223.0
2750,0.005794487461384834,0.01529528554713706,0.003816089495641294,55514.26662116512,55,93787.0
2146,0.0027170253120319034,0.38823690394863236,0.0010763277807015795,108.0,0,140.0
2161,0.006732516218645301,0.2839905449035227,0.0060465237007055524,719.4312306064814,16,5664.0
2321,0.0020739833086017632,0.19360375206889474,0.005733902059700465,573.0,0,803.0
257,0.0029740348765719365,0.23632789096756368,0.003245501773299475,325.0,0,444.0
