sim_id,tau,gamma,rho,R0,peak_I,peak_time,final_R,attack_rate,near_threshold
1950,0.005623494357977142,0.2373821714899763,0.009731344016325631,1.374,973.0,0.0,6252.0,0.06252,0
1951,0.007595575406344082,0.9846077870220608,0.0004280307736724542,0.4474,43.0,0.0,53.0,0.00053,0
1952,0.0038945631594020634,0.1930192065944681,0.0024416655976666002,1.1703,244.0,0.0,1919.0,0.01919,1
1953,0.019054175835979657,0.11469003658637197,0.006005373775231673,9.6359,33067.567136458405,14.056224899598394,86291.0,0.86291,0
1954,0.002014533812295898,0.0980170167938084,0.003814762892131584,1.1921,381.0,0.0,2880.0,0.0288,1
1955,0.011855440119251185,0.9425760730152554,0.0037617085009196754,0.7295,376.0,0.0,684.0,0.00684,0
1956,0.006065973283496515,0.14301833104307388,0.0004918657150293921,2.46,2823.9908188095396,38.15261044176707,21084.0,0.21084,0
1957,0.01204330538108693,0.3145403455344782,0.0014185314913304386,2.2207,2549.2768795167913,19.076305220883533,18237.0,0.18237,0
1958,0.012818661165615709,0.1296564754831382,0.007477953550918617,5.7342,18579.725476873562,18.072289156626507,67181.0,0.67181,0
1959,0.014199068941727129,0.9194290661930039,0.0016304539037196829,0.8957,163.0,0.0,725.0,0.00725,1
1960,0.018286363125411664,0.14954575921546265,0.003932052438113776,7.0922,23957.54292614378,14.056224899598394,75834.0,0.75834,0
1961,0.009089189834418133,0.0771492502178594,0.00975507879372928,6.8332,23144.20828725807,26.104417670682732,74895.0,0.74895,0
1962,0.004171433982880557,0.40156876122882723,0.0048774800777824775,0.6025,488.0,0.0,678.0,0.00678,0
1963,0.008300301922634569,0.9481739753481698,0.009141581848715557,0.5077,914.0,0.0,1164.0,0.01164,0
1964,0.012630155323488946,0.9287577905053371,0.00970010258943661,0.7887,970.0,0.0,1932.0,0.01932,0
1965,0.004800798827962898,0.5401474337753881,0.000554894915777907,0.5155,55.0,0.0,65.0,0.00065,0
1966,0.014220843099389091,0.42289502939800205,0.0024618722143952515,1.9504,1060.3131183618248,13.052208835341366,11088.0,0.11088,0
1967,0.007696579962732827,0.9157346235043362,0.002040346120338329,0.4875,204.0,0.0,245.0,0.00245,0
1968,0.019877818282976235,0.1631252402702486,0.0045275817018384555,7.0677,23876.839875592064,13.052208835341366,76029.0,0.76029,0
1969,0.00686128002585618,0.6668452342294144,0.0032152674293347704,0.5968,322.0,0.0,410.0,0.0041,0
1970,0.008463722761567585,0.703310602944057,0.00986475671970624,0.698,986.0,0.0,1616.0,0.01616,0
1971,0.01775030752796652,0.6703372432439426,0.007227253117847876,1.5358,751.6652075328205,7.028112449799197,6832.0,0.06832,0
1972,0.00259039056772093,0.38017239350213705,0.002900843014055455,0.3952,290.0,0.0,342.0,0.00342,0
1973,0.007401820553709392,0.8429670979721381,0.007612314436882789,0.5093,761.0,0.0,1019.0,0.01019,0
1974,0.019678019431550647,0.17737298723546444,0.0008255526163625399,6.4346,20995.216498517042,16.06425702811245,71832.0,0.71832,0
1975,0.012377167326377754,0.9148597080159236,0.0032305349613168145,0.7847,323.0,0.0,798.0,0.00798,0
1976,0.01070690295969901,0.348613221697875,0.006729718413942113,1.7813,1003.3851870782689,12.048192771084338,10210.0,0.1021,0
1977,0.002295363900866193,0.8904930957459557,0.0015823587690036477,0.1495,158.0,0.0,171.0,0.00171,0
1978,0.014466880514057305,0.03686146175838669,0.006342323182831958,22.763,55868.59992616569,22.08835341365462,98469.0,0.98469,0
1979,0.005948034688084192,0.9878121581836351,0.004693300541430588,0.3492,469.0,0.0,528.0,0.00528,0
1980,0.011392828878497787,0.4011824803389741,0.00833015183136059,1.6471,1200.7964290448526,10.040160642570282,9517.0,0.09517,0
1981,0.01790032744780584,0.9529181638095341,0.00898579105964144,1.0895,899.0,0.0,3156.0,0.03156,1
1982,0.007854391997572908,0.19363060132907625,0.00010997986620211696,2.3527,2760.855717712429,36.144578313253014,20035.0,0.20035,0
1983,0.007774449183129654,0.16376169274557845,0.0018578924256321913,2.7535,4246.168042996011,32.1285140562249,27363.0,0.27363,0
1984,0.0014021447143944463,0.40938579896667926,0.006199560611065813,0.1986,620.0,0.0,664.0,0.00664,0
1985,0.0014275975958650668,0.47077275920858164,0.009453646232896334,0.1759,945.0,0.0,1004.0,0.01004,0
1986,0.010057930234936263,0.8349476230639474,0.008342419779740897,0.6987,834.0,0.0,1294.0,0.01294,0
1987,0.015148655615537325,0.3899091004704456,0.006803501500872742,2.2534,2597.1023602615264,10.040160642570282,19292.0,0.19292,0
1988,0.0033969021334812523,0.05668971283775492,0.006467541403074914,3.4754,7519.055437483016,62.24899598393574,40056.0,0.40056,0
1989,0.0021640963938747357,0.9624622491626945,0.009221239311298365,0.1304,922.0,0.0,981.0,0.00981,0
1990,0.0018960417584520744,0.7521972208924959,0.005619140422840801,0.1462,562.0,0.0,611.0,0.00611,0
1991,0.01260239023664435,0.6206926881765883,0.005968006564548507,1.1776,597.0,0.0,2664.0,0.02664,1
1992,0.006970602317565581,0.6864281255160976,0.0008817148018576959,0.589,88.0,0.0,140.0,0.0014,0
1993,0.007914737600048445,0.9397003832032121,0.008779410583531854,0.4885,878.0,0.0,1150.0,0.0115,0
1994,0.0020443583238506473,0.7654260059442008,0.00789157888208483,0.1549,789.0,0.0,848.0,0.00848,0
1995,0.015840776691249364,0.1744539754413615,0.008305236551986265,5.2665,16411.7978819236,14.056224899598394,63098.0,0.63098,0
1996,0.005227704263883028,0.6868863274019238,0.00048631230062839845,0.4414,49.0,0.0,78.0,0.00078,0
1997,0.014838730701616025,0.5991593828467181,0.0020294243861006165,1.4364,399.08177569923123,8.032128514056225,3748.0,0.03748,0
1998,0.012620532289835593,0.18083923016228567,0.009214832647710338,4.0477,10834.407353953651,16.06425702811245,49933.0,0.49933,0
1999,0.010461756061736873,0.3767682022573049,0.0038095494464134407,1.6105,951.3448797688494,16.06425702811245,8540.0,0.0854,0
2000,0.009972593045120744,0.06754301350882304,0.0009237013140344581,8.5636,28841.261736970722,31.12449799196787,83076.0,0.83076,0
2001,0.014975418058831588,0.1579986041347881,0.004182885247980775,5.4974,17194.954011758902,16.06425702811245,64674.0,0.64674,0
2002,0.015609720736560893,0.3973122528352986,0.007208953825724197,2.2787,2533.5599212562693,12.048192771084338,19389.0,0.19389,0
2003,0.011478555468005596,0.05419477998627101,0.008518858551124081,12.2845,39928.1117970186,24.096385542168676,92050.0,0.9205,0
2004,0.016089413790106602,0.9548130364635253,0.0070688628252254335,0.9773,707.0,0.0,2507.0,0.02507,1
2005,0.012447309078987083,0.24296887757365582,0.002383619126728281,2.9713,5224.894259894265,17.06827309236948,31598.0,0.31598,0
2006,0.014146499068735077,0.13604828409128872,0.005473630562991564,6.0309,19626.186641058153,17.06827309236948,69603.0,0.69603,0
2007,0.005698482462677753,0.055975073424866226,0.0007965012822059818,5.9046,19024.35120500944,53.212851405622494,67955.0,0.67955,0
2008,0.01852197885970878,0.1568474836586831,0.004587731781066249,6.8492,23012.95734211737,14.056224899598394,74648.0,0.74648,0
2009,0.01864114865029667,0.9837714840375511,0.008276774175349414,1.099,828.0,0.0,2274.0,0.02274,1
2010,0.014706220188820809,0.4118805638991634,0.008231272977255445,2.0709,1959.2707533872995,11.04417670682731,15420.0,0.1542,0
2011,0.019980017125633194,0.5976651483991998,0.006141217812201402,1.9389,1903.279306740743,7.028112449799197,13791.0,0.13791,0
2012,0.007822139262443618,0.35299791325311713,0.006651348079475601,1.2852,665.0,0.0,3275.0,0.03275,0
2013,0.005907992578052362,0.9377283211839319,0.0063581400958276375,0.3654,636.0,0.0,863.0,0.00863,0
2014,0.009184584073679735,0.4502564110248276,0.009314482483007062,1.1831,931.0,0.0,3866.0,0.03866,1
2015,0.011848581779786592,0.36169645228206326,0.004977439857276925,1.9,1519.7497695694078,13.052208835341366,12462.0,0.12462,0
2016,0.0014437664663732367,0.5805451264139838,0.007711137571041037,0.1442,771.0,0.0,824.0,0.00824,0
2017,0.010945894059263236,0.37925814107453726,0.00738515133843666,1.674,1138.7876591549004,15.060240963855422,9707.0,0.09707,0
2018,0.01570417982717777,0.996083046912969,0.009046720802895017,0.9144,905.0,0.0,2625.0,0.02625,1
