sim_id,tau,gamma,rho,R0,peak_I,peak_time,final_R,attack_rate,near_threshold
30,0.006320256464279375,0.31168981122564693,0.0010230849713550353,0.6894,102.0,0.0,600.0,0.006,0
31,0.00927007117498329,0.24105415736643995,0.00826927951064948,1.3075,2959.8208302477806,15.18987341772152,19357.0,0.19357,0
32,0.020275930882696126,0.43829033707199944,0.004393014466585937,1.5729,4403.885520662532,9.113924050632912,27109.0,0.27109,0
33,0.017561501451633862,0.3558289108698734,0.0024927126307406353,1.678,4698.652403917186,12.151898734177216,29136.0,0.29136,0
34,0.003339280197596397,0.2128068930156777,0.0031540263280398443,0.5335,315.0,0.0,1500.0,0.015,0
35,0.006312623439319362,0.45578759108464917,0.003932004325701181,0.4709,393.0,0.0,645.0,0.00645,0
36,0.019785616699170512,0.14854923051802313,0.009342980765011288,4.5285,26406.556939837483,12.151898734177216,79470.0,0.7947,0
37,0.0018814752763408153,0.3786111466023827,0.005451469342113284,0.169,545.0,0.0,596.0,0.00596,0
38,0.006556142779482181,0.2513242152037129,0.004501580082440636,0.8869,795.491302215618,24.303797468354432,6340.0,0.0634,1
39,0.008180249244274957,0.4373527482619024,0.0033064406856113957,0.6359,331.0,0.0,2593.0,0.02593,0
40,0.010817550803583181,0.10266935312579678,0.004384765490186562,3.5823,19912.857188912178,23.291139240506332,68531.0,0.68531,0
41,0.008418743657031788,0.47987146386928714,0.0029648906723871867,0.5965,296.0,0.0,816.0,0.00816,0
42,0.02038323378943597,0.14640955285947174,0.0031424754978384853,4.7335,27129.02853521705,13.164556962025317,80422.0,0.80422,0
43,0.009036956646585914,0.2726167537327752,0.008025828162183668,1.1271,1796.3811104158021,11.139240506329115,14176.0,0.14176,1
44,0.00863783208857755,0.36838330887778153,0.0030568092650446474,0.7972,306.0,0.0,3790.0,0.0379,0
45,0.00850701881423703,0.1972165679637379,0.0037735349437630302,1.4666,3467.4645219989206,21.265822784810126,23199.0,0.23199,0
46,0.0018768914943465076,0.04883726223689952,0.002851459872017516,1.3067,1897.0,80.0,3375.0,0.03375,0
47,0.022201333138753138,0.4652775721460951,0.002547376575243863,1.6224,4443.543726696839,10.126582278481013,28188.0,0.28188,0
48,0.02372093618178978,0.34528014288515163,0.008730556444326408,2.3358,10426.893322527225,8.10126582278481,48355.0,0.48355,0
49,0.018217668140397405,0.020971928857018714,0.0021677438750990342,29.5348,73431.34827669783,20.253164556962027,75706.0,0.75706,0
50,0.021289205002150303,0.3701637171971073,0.008836529172470575,1.9554,7537.201982368235,9.113924050632912,39245.0,0.39245,0
51,0.007529724469223686,0.06597347144994994,0.00625190675412483,3.8805,22182.34020816158,33.41772151898734,66021.0,0.66021,0
52,0.0052526897762423756,0.2366434315142779,0.0065210682993640055,0.7547,652.0,0.0,3982.0,0.03982,0
53,0.022890469730660185,0.22908994431576699,0.004676414667841133,3.3973,18219.614025710605,11.139240506329115,67786.0,0.67786,0
54,0.01963653726812477,0.30696808367451167,0.0059021679307728015,2.175,9053.75159875276,11.139240506329115,44426.0,0.44426,0
55,0.014895673676286704,0.37952266902183424,0.007366428336772649,1.3344,2259.3212579902324,12.151898734177216,18185.0,0.18185,0
56,0.013289381300721022,0.1620756636187381,0.004592638386066779,2.7878,13857.441492900776,17.21518987341772,57270.0,0.5727,0
57,0.02071713721423593,0.32160209940849865,0.002624728805712854,2.1902,8743.368323237264,11.139240506329115,43900.0,0.439,0
58,0.015801497531133198,0.24742671645452954,0.006907822443508439,2.1714,9166.768911461273,13.164556962025317,45060.0,0.4506,0
59,0.019245412372394338,0.2476527560000959,0.0011742967106986044,2.6422,12948.669885961499,13.164556962025317,55634.0,0.55634,0
60,0.009895918325105781,0.16248179709860103,0.009253235005149303,2.0708,8317.955093523911,20.253164556962027,42295.0,0.42295,0
61,0.0009544149197554508,0.41061555587260046,0.006503059702420913,0.079,650.0,0.0,667.0,0.00667,0
62,0.02019048602535489,0.4548231008979817,0.004546316541978479,1.5093,4096.167133030089,10.126582278481013,25641.0,0.25641,0
63,0.022660227198113392,0.20049615911302188,0.0019194399294905327,3.8427,21560.420906785464,12.151898734177216,72750.0,0.7275,0
64,0.020827965525854853,0.3329056083546322,0.003527070992471973,2.1272,8031.264539229382,11.139240506329115,42872.0,0.42872,0
65,0.01801438328307596,0.17813394646682304,0.008674251109506995,3.4384,19149.04364040415,12.151898734177216,68493.0,0.68493,0
66,0.0035735909444908746,0.09361675781140612,0.007383198070383872,1.2979,2869.1966741394795,49.620253164556964,14259.0,0.14259,0
67,0.003727250952109109,0.1566301790109381,0.0011939699372302559,0.8091,256.49324773813066,52.65822784810127,1681.0,0.01681,1
68,0.012645693076104981,0.19501454875129112,0.009101626464605508,2.2047,9370.544341618486,15.18987341772152,45362.0,0.45362,0
69,0.013241281048819714,0.04052168614499013,0.009021544132669472,11.1102,51828.190340863744,22.27848101265823,88730.0,0.8873,0
70,0.005677012722333837,0.05944827680764037,0.008140668062965453,3.2468,17936.905500444533,38.481012658227854,54015.0,0.54015,0
71,0.020080015766509644,0.33482956474062336,0.0047781547203781674,2.039,7875.1009025187,11.139240506329115,40778.0,0.40778,0
72,0.020499696788225268,0.027358287726321318,0.003365981053311853,25.4764,70767.4424342037,18.227848101265824,84439.0,0.84439,0
73,0.00878515234331669,0.28925763092877144,0.00623163740047626,1.0326,947.898705145209,19.240506329113927,9390.0,0.0939,1
74,0.01792318822802083,0.03757885659302588,0.0037227643037427527,16.2163,61402.43169056983,19.240506329113927,90964.0,0.90964,0
75,0.010341171062525694,0.4553372512403168,0.007254424005786485,0.7722,725.0,0.0,4522.0,0.04522,0
76,0.022855842188592868,0.08859132666552856,0.0023496227251747753,8.7717,44960.38600300675,13.164556962025317,94483.0,0.94483,0
77,0.019394382345255534,0.48994790316772113,0.003253961705138467,1.3459,2756.1355691482713,10.126582278481013,18929.0,0.18929,0
78,0.0014677571631871193,0.11147611568086091,0.006041953397527967,0.4477,604.0,0.0,893.0,0.00893,0
79,0.016283679898902,0.35117828904356163,0.005747390072835981,1.5765,4659.161469890681,12.151898734177216,27631.0,0.27631,0
80,0.018151898756426126,0.25675226594415107,0.0015567772100999432,2.4037,10560.074850854233,13.164556962025317,49628.0,0.49628,0
81,0.007819352019358704,0.4117998629297135,0.006603992053370684,0.6456,660.0,0.0,3506.0,0.03506,0
82,0.008408716209086503,0.4842529318782161,0.009385163699023237,0.5904,939.0,0.0,2549.0,0.02549,0
83,0.021583908747432042,0.15280046193684277,0.0025680721199225695,4.8027,28752.632036261402,12.151898734177216,81827.0,0.81827,0
84,0.020069785120054393,0.44256783108559894,0.0034574780762098595,1.5418,4120.764441566573,11.139240506329115,26304.0,0.26304,0
85,0.000905942353089063,0.35927208397478466,0.001264878285935277,0.0857,126.0,0.0,134.0,0.00134,0
86,0.0022386334075970562,0.10233735099040796,0.005309822613292874,0.7438,531.0,0.0,2408.0,0.02408,0
87,0.00463573442165768,0.3587886104638343,0.002506446222421849,0.4393,251.0,0.0,489.0,0.00489,0
88,0.006582922091637281,0.08188109139424542,0.0040788151603204535,2.7335,13336.378478557826,35.44303797468355,50516.0,0.50516,0
89,0.01077947451710663,0.4153251720893897,0.0040938670705470545,0.8824,463.8188469034067,10.126582278481013,5223.0,0.05223,1
90,0.0022780700587116363,0.13729813235383018,0.0024810917434125064,0.5641,248.0,0.0,512.0,0.00512,0
91,0.01693556154825869,0.2317221934395338,0.002177791791955929,2.4849,11778.417551188904,14.177215189873419,51370.0,0.5137,0
92,0.023501909361040366,0.014200587667538872,0.005996535716651006,56.2698,82973.42651022336,17.21518987341772,63320.0,0.6332,0
93,0.022528625338092485,0.11504707823007722,0.009637390030702561,6.6579,37437.33300016097,12.151898734177216,90602.0,0.90602,0
94,0.01667808993966912,0.3323777284484365,0.002647151309045228,1.7061,5328.321520977342,14.177215189873419,31977.0,0.31977,0
95,0.004564699342908218,0.2121516734836379,0.0060741987851569154,0.7316,607.0,0.0,4759.0,0.04759,0
96,0.006729013437526079,0.10771961532297285,0.0019911205181390454,2.1239,8310.230143100513,36.45569620253165,39275.0,0.39275,0
97,0.011954252571890358,0.36318543188287783,0.0099945272982995,1.1191,1640.6629346102538,9.113924050632912,12707.0,0.12707,1
98,0.018749672220640466,0.24802345426564412,0.005887205466141973,2.5703,11949.951879320999,11.139240506329115,53530.0,0.5353,0
99,0.007465882799961103,0.3750945396688799,0.003949967160141668,0.6767,395.0,0.0,2263.0,0.02263,0
100,0.0019398596502398545,0.36431122265648913,0.008343433935026057,0.181,834.0,0.0,941.0,0.00941,0
101,0.015501906828613389,0.2365122729424308,0.005644413241420471,2.2285,9652.869894169116,13.164556962025317,45845.0,0.45845,0
102,0.017150042117645557,0.09668139066512081,0.0039031091520987803,6.0312,34185.664833853654,16.20253164556962,87340.0,0.8734,0
