sim_id,replicate_id,tau,gamma,rho,R0,peak_I,peak_time,final_R,attack_rate,near_threshold
204,0,0.013750181658946729,0.8937930622727918,0.004973156031570883,0.8923,497.0,0.0,795.0,0.00795,1
205,0,0.009862278559483809,0.7445667758181669,0.008928243815895121,0.7682,893.0,0.0,1371.0,0.01371,1
206,0,0.004658116775530255,0.7629633616136843,0.0021982106674833003,0.3541,220.0,0.0,262.0,0.00262,1
207,0,0.0035994298973579617,0.9957476407644957,0.0035400037060053947,0.2097,354.0,0.0,380.0,0.0038,1
208,0,0.004040274020270832,0.9549683295605758,0.0031955015583943237,0.2454,320.0,0.0,359.0,0.00359,1
209,0,0.010511790126562316,0.34386041167005454,0.006557635340728944,1.7731,1057.172284626283,15.060240963855422,10375.0,0.10375,1
210,0,0.004827006463817924,0.2958461718549976,0.008336514614105079,0.9463,834.0,0.0,1756.0,0.01756,1
211,0,0.013795049593411495,0.9612413502613638,0.0043248440349157435,0.8324,432.0,0.0,967.0,0.00967,1
212,0,0.013461671296344777,0.32347893259588495,0.007819731965906847,2.4137,3310.8831135010673,12.048192771084338,22557.0,0.22557,0
213,0,0.01294920172846453,0.7012282422789877,0.003158673918988385,1.0711,316.0,0.0,2918.0,0.02918,1
214,0,0.003825583611168393,0.5956476338581822,0.007590187752286543,0.3725,759.0,0.0,884.0,0.00884,1
215,0,0.015456695930617537,0.4335304792282494,0.004983456015313906,2.0679,2429.732855524519,10.040160642570282,16851.0,0.16851,0
216,0,0.01610747187132972,0.6949783488283883,0.004020599585716941,1.3443,402.0,0.0,3556.0,0.03556,1
217,0,0.005177198836417943,0.9915610659130009,0.006381231702852947,0.3028,638.0,0.0,727.0,0.00727,1
218,0,0.0007685325445887158,0.277819579838033,0.0021051375759959527,0.1604,211.0,0.0,233.0,0.00233,1
219,0,0.012223135575896235,0.3795221699821896,0.0020102417313868,1.868,1329.8793332072116,22.08835341365462,11935.0,0.11935,1
220,0,0.013507682596276752,0.5549434510054345,0.006063649597937862,1.4118,776.5622442957199,7.028112449799197,6714.0,0.06714,1
221,0,0.004596861758587199,0.12516071626471886,0.008220717955651359,2.1302,2196.9860477310112,35.140562248995984,17525.0,0.17525,0
