sim_id,replicate_id,tau,gamma,rho,R0,peak_I,peak_time,final_R,attack_rate,near_threshold
2961,0,0.010859021209776009,0.29951321981603996,0.007421145391997834,1.2327,2519.6888044117145,14.177215189873419,17579.0,0.17579,0
2962,0,0.0058340688845107975,0.2919301343377928,0.004993107820625035,0.6795,499.0,0.0,1829.0,0.01829,0
2963,0,0.009912862090371786,0.41036374436519885,0.001124736051414183,0.8213,484.8335519757736,17.21518987341772,4337.0,0.04337,1
2964,0,0.006941761288524716,0.23236455438758283,0.007176983221648327,1.0157,1139.3364258324045,18.227848101265824,10366.0,0.10366,1
2965,0,0.0020114094271186525,0.30971133723016075,0.001161568485814916,0.2208,116.0,0.0,140.0,0.0014,0
2966,0,0.00509395611538953,0.36241709157783875,0.006854095492701849,0.4779,685.0,0.0,1434.0,0.01434,0
2967,0,0.009881804983186217,0.4795938016082379,0.002985433902589609,0.7006,299.0,0.0,794.0,0.00794,0
2968,0,0.003093654783353097,0.15781325954986988,0.007895917322032372,0.6665,790.0,0.0,3011.0,0.03011,0
2969,0,0.003473776513509116,0.23922233931854778,0.008111352040472666,0.4937,811.0,0.0,1441.0,0.01441,0
2970,0,0.008275328844727125,0.1603990981496495,0.002896019327938963,1.7541,5611.993333169238,24.303797468354432,32286.0,0.32286,0
2971,0,0.009282103314131877,0.20203168260199655,0.002366840681552547,1.5621,4077.931933149767,19.240506329113927,25992.0,0.25992,0
2972,0,0.005508416432619189,0.2001145015000797,0.0054755245174089515,0.9359,807.6317874165117,25.31645569620253,7261.0,0.07261,1
2973,0,0.0061889669645668055,0.17072992255761305,0.00903347392666066,1.2325,2155.6427326311536,25.31645569620253,15719.0,0.15719,0
2974,0,0.005912189466235264,0.266110102775188,0.003671678946920349,0.7554,414.36807716543404,30.37974683544304,4000.0,0.04,0
2975,0,0.006353598940349811,0.47876757915618484,0.003616742216354213,0.4512,362.0,0.0,566.0,0.00566,0
2976,0,0.021954830711928216,0.4579465091548069,0.0019579609452154783,1.63,4764.974692235401,11.139240506329115,28895.0,0.28895,0
