peak_I,test_strategy,train_strategy,augmentation
196.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
1084.9663,UNIFORM_RANDOM,UNIFORM_RANDOM,1
193.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
7645.4546,UNIFORM_RANDOM,UNIFORM_RANDOM,1
251.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
594.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
2306.752,UNIFORM_RANDOM,UNIFORM_RANDOM,1
937.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
512.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
844.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
489.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
16.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
168.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
790.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
4945.3325,UNIFORM_RANDOM,UNIFORM_RANDOM,1
349.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
166.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
2986.5774,UNIFORM_RANDOM,UNIFORM_RANDOM,1
271.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
355.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
2891.9734,UNIFORM_RANDOM,UNIFORM_RANDOM,1
830.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
759.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
514.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
709.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
46.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
2503.6426,UNIFORM_RANDOM,UNIFORM_RANDOM,1
818.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
407.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
770.66266,UNIFORM_RANDOM,UNIFORM_RANDOM,1
998.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
413.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
492.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
334.71817,UNIFORM_RANDOM,UNIFORM_RANDOM,1
4036.1545,UNIFORM_RANDOM,UNIFORM_RANDOM,1
695.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
56969.6,UNIFORM_RANDOM,UNIFORM_RANDOM,1
356.7044,UNIFORM_RANDOM,UNIFORM_RANDOM,1
237.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
22213.998,UNIFORM_RANDOM,UNIFORM_RANDOM,1
624.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
602.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
861.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
476.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
614.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
874.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
8142.4883,UNIFORM_RANDOM,UNIFORM_RANDOM,1
545.87573,UNIFORM_RANDOM,UNIFORM_RANDOM,1
872.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
16443.441,UNIFORM_RANDOM,UNIFORM_RANDOM,1
27726.492,UNIFORM_RANDOM,UNIFORM_RANDOM,1
511.28024,UNIFORM_RANDOM,UNIFORM_RANDOM,1
944.5631,UNIFORM_RANDOM,UNIFORM_RANDOM,1
30979.37,UNIFORM_RANDOM,UNIFORM_RANDOM,1
977.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
567.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
5801.005,UNIFORM_RANDOM,UNIFORM_RANDOM,1
77.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
448.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
628.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
7374.967,UNIFORM_RANDOM,UNIFORM_RANDOM,1
98.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
512.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
24014.188,UNIFORM_RANDOM,UNIFORM_RANDOM,1
5511.2207,UNIFORM_RANDOM,UNIFORM_RANDOM,1
423.0293,UNIFORM_RANDOM,UNIFORM_RANDOM,1
11214.608,UNIFORM_RANDOM,UNIFORM_RANDOM,1
1160.6741,UNIFORM_RANDOM,UNIFORM_RANDOM,1
11513.308,UNIFORM_RANDOM,UNIFORM_RANDOM,1
456.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
382.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
6854.587,UNIFORM_RANDOM,UNIFORM_RANDOM,1
33157.473,UNIFORM_RANDOM,UNIFORM_RANDOM,1
923.1112,UNIFORM_RANDOM,UNIFORM_RANDOM,1
143.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
1593.5968,UNIFORM_RANDOM,UNIFORM_RANDOM,1
14757.899,UNIFORM_RANDOM,UNIFORM_RANDOM,1
7710.9907,UNIFORM_RANDOM,UNIFORM_RANDOM,1
12235.41,UNIFORM_RANDOM,UNIFORM_RANDOM,1
1263.3287,UNIFORM_RANDOM,UNIFORM_RANDOM,1
61.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
993.0694,UNIFORM_RANDOM,UNIFORM_RANDOM,1
798.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
3002.961,UNIFORM_RANDOM,UNIFORM_RANDOM,1
4649.3643,UNIFORM_RANDOM,UNIFORM_RANDOM,1
493.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
29889.873,UNIFORM_RANDOM,UNIFORM_RANDOM,1
751.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
309.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
29.62843,UNIFORM_RANDOM,UNIFORM_RANDOM,1
490.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
12929.648,UNIFORM_RANDOM,UNIFORM_RANDOM,1
31391.229,UNIFORM_RANDOM,UNIFORM_RANDOM,1
577.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
1056.0515,UNIFORM_RANDOM,UNIFORM_RANDOM,1
960.9347,UNIFORM_RANDOM,UNIFORM_RANDOM,1
3723.1948,UNIFORM_RANDOM,UNIFORM_RANDOM,1
736.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
719.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
232.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
970.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
225.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
1010.4289,UNIFORM_RANDOM,UNIFORM_RANDOM,1
633.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
1747.2451,UNIFORM_RANDOM,UNIFORM_RANDOM,1
264.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
774.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
626.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
3699.1858,UNIFORM_RANDOM,UNIFORM_RANDOM,1
395.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
6613.488,UNIFORM_RANDOM,UNIFORM_RANDOM,1
735.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
431.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
216.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
29026.227,UNIFORM_RANDOM,UNIFORM_RANDOM,1
22051.322,UNIFORM_RANDOM,UNIFORM_RANDOM,1
822.8175,UNIFORM_RANDOM,UNIFORM_RANDOM,1
1251.8905,UNIFORM_RANDOM,UNIFORM_RANDOM,1
17045.441,UNIFORM_RANDOM,UNIFORM_RANDOM,1
713.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
38024.504,UNIFORM_RANDOM,UNIFORM_RANDOM,1
585.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
430.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
312.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
114.44714,UNIFORM_RANDOM,UNIFORM_RANDOM,1
5888.274,UNIFORM_RANDOM,UNIFORM_RANDOM,1
32520.834,UNIFORM_RANDOM,UNIFORM_RANDOM,1
60536.6,UNIFORM_RANDOM,UNIFORM_RANDOM,1
2145.6626,UNIFORM_RANDOM,UNIFORM_RANDOM,1
6976.9766,UNIFORM_RANDOM,UNIFORM_RANDOM,1
32884.57,UNIFORM_RANDOM,UNIFORM_RANDOM,1
489.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
4935.5894,UNIFORM_RANDOM,UNIFORM_RANDOM,1
708.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
428.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
806.3409,UNIFORM_RANDOM,UNIFORM_RANDOM,1
14561.447,UNIFORM_RANDOM,UNIFORM_RANDOM,1
2402.034,UNIFORM_RANDOM,UNIFORM_RANDOM,1
691.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
272.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
1348.2827,UNIFORM_RANDOM,UNIFORM_RANDOM,1
941.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
4844.9,UNIFORM_RANDOM,UNIFORM_RANDOM,1
286.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
1367.2643,UNIFORM_RANDOM,UNIFORM_RANDOM,1
490.13837,UNIFORM_RANDOM,UNIFORM_RANDOM,1
6666.059,UNIFORM_RANDOM,UNIFORM_RANDOM,1
59.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
769.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
238.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
538.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
458.19083,UNIFORM_RANDOM,UNIFORM_RANDOM,1
13098.174,UNIFORM_RANDOM,UNIFORM_RANDOM,1
3752.4702,UNIFORM_RANDOM,UNIFORM_RANDOM,1
6481.107,UNIFORM_RANDOM,UNIFORM_RANDOM,1
263.48474,UNIFORM_RANDOM,UNIFORM_RANDOM,1
893.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
844.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
189.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
533.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
770.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
710.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
833.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
273.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
12714.63,UNIFORM_RANDOM,UNIFORM_RANDOM,1
137.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
1375.7512,UNIFORM_RANDOM,UNIFORM_RANDOM,1
687.9199,UNIFORM_RANDOM,UNIFORM_RANDOM,1
9885.182,UNIFORM_RANDOM,UNIFORM_RANDOM,1
784.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
924.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
3842.846,UNIFORM_RANDOM,UNIFORM_RANDOM,1
1740.4055,UNIFORM_RANDOM,UNIFORM_RANDOM,1
936.1145,UNIFORM_RANDOM,UNIFORM_RANDOM,1
582.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
27.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
635.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
8422.017,UNIFORM_RANDOM,UNIFORM_RANDOM,1
3707.8135,UNIFORM_RANDOM,UNIFORM_RANDOM,1
1788.8289,UNIFORM_RANDOM,UNIFORM_RANDOM,1
1056.9308,UNIFORM_RANDOM,UNIFORM_RANDOM,1
2469.0916,UNIFORM_RANDOM,UNIFORM_RANDOM,1
16561.102,UNIFORM_RANDOM,UNIFORM_RANDOM,1
971.72504,UNIFORM_RANDOM,UNIFORM_RANDOM,1
222.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
509.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
545.07654,UNIFORM_RANDOM,UNIFORM_RANDOM,1
8595.637,UNIFORM_RANDOM,UNIFORM_RANDOM,1
441.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
569.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
