tau,gamma,rho,R0,peak_infected_frac,final_attack_rate,peak_time,epidemic_occurred,growth_rate,zone
0.009840332031250001,0.08451269531250001,0.0031181640625,6.791426836245058,0.2262,0.73942,26.40352931390141,1,0.3032749481453856,super-threshold (R0 > 1.5)
0.02186572265625,0.2173916015625,0.0031181640625,5.866705659171498,0.18466,0.67126,11.888398956790251,1,0.7080768421126586,super-threshold (R0 > 1.5)
0.02186572265625,0.08451269531250001,0.009745117187500003,15.09089888125291,0.45106,0.94875,12.343657420007418,1,0.6432011054928771,super-threshold (R0 > 1.5)
0.009840332031250001,0.2173916015625,0.009745117187500003,2.640220610287471,0.04093,0.25734,15.422341516667078,1,0.11703604379440519,super-threshold (R0 > 1.5)
0.010115722656250001,0.3310126953125,0.007618164062500001,1.7824833819288848,0.01453,0.11534,15.081242152064299,1,0.03681176921109125,super-threshold (R0 > 1.5)
0.02159033203125,0.3310126953125,0.007618164062500001,3.8044151034777953,0.09681,0.46474,9.911968840837375,1,0.42920507278727776,super-threshold (R0 > 1.5)
0.010115722656250001,0.4638916015625,0.007618164062500001,1.2719019413472321,0.00764,0.0378,0.010698448993736065,1,0.0,near-threshold (0.5 ≤ R0 ≤ 1.5)
0.010115722656250001,0.3310126953125,0.0052451171875,1.7824833819288848,0.01423,0.11495,16.5888011101176,1,0.06496078714121106,super-threshold (R0 > 1.5)
0.02159033203125,0.4638916015625,0.0052451171875,2.7146637129193683,0.04042,0.27142,9.063116554049772,1,0.3665972450482736,super-threshold (R0 > 1.5)
0.00717822265625,0.022887695312499998,0.008743164062500001,18.293132849339038,0.50844,0.96435,39.905144018608254,1,0.2141494778762907,super-threshold (R0 > 1.5)
0.01865283203125,0.022887695312499998,0.008743164062500001,47.53526753129723,0.72368,0.99534,17.89997542110089,1,0.5418693000536712,super-threshold (R0 > 1.5)
0.00717822265625,0.4022666015625,0.008743164062500001,1.0408213094014604,0.00874,0.02708,0.0,1,0.0,near-threshold (0.5 ≤ R0 ≤ 1.5)
0.00717822265625,0.022887695312499998,0.0018701171875,18.293132849339038,0.50804,0.95987,45.81840458966932,1,0.2739581140339225,super-threshold (R0 > 1.5)
