sim_index,tau,gamma,rho,peak_I,peak_time,final_R
1956,0.0038043224984812525,0.05242006356174183,0.006219573534014406,11012.472543189404,58,30114.0
1957,0.0038043224984812525,0.05242006356174183,0.006219573534014406,11685.826354461537,57,31784.0
1866,0.0023755430784420644,0.27870009093128356,0.0022462243652084284,225.0,0,261.0
1867,0.0023755430784420644,0.27870009093128356,0.0022462243652084284,225.0,0,272.0
1718,0.021867461360866317,0.2550238170625763,0.007277477672031431,14528.820071998816,10,59480.0
1719,0.021867461360866317,0.2550238170625763,0.007277477672031431,14746.221873466406,10,59518.0
1832,0.007710906334429236,0.16597306940392484,0.00514970046120159,4182.225747347008,25,26468.0
1833,0.007710906334429236,0.16597306940392484,0.00514970046120159,4260.377058371962,24,26428.0
254,0.01670557866526068,0.1160455474034385,0.008073881291345977,28587.386019937607,15,82080.0
255,0.01670557866526068,0.1160455474034385,0.008073881291345977,28912.639309717073,14,82147.0
1216,0.020602960090664837,0.3734713828313128,0.009031828986922123,7024.422257246223,8,37304.0
1217,0.020602960090664837,0.3734713828313128,0.009031828986922123,7005.4435715225545,8,36658.0
1712,0.006113029784894744,0.1965610997755714,0.0072318509939296,1265.599534797242,24,10966.0
1713,0.006113029784894744,0.1965610997755714,0.0072318509939296,1445.1797452013482,17,11571.0
520,0.012783451109215927,0.4919967939569018,0.0032643847830823576,590.42352109917,14,5951.0
521,0.012783451109215927,0.4919967939569018,0.0032643847830823576,846.7090505550494,10,6346.0
294,0.004437709179049737,0.09825786140098705,0.0029436801282265715,3633.1248827833647,51,17929.0
295,0.004437709179049737,0.09825786140098705,0.0029436801282265715,4254.81584677687,44,21027.0
1620,0.003490705001971366,0.03292811987925506,0.0013096727405510582,20272.0,79,21651.0
1621,0.003490705001971366,0.03292811987925506,0.0013096727405510582,19716.44106727682,77,23772.0
1270,0.010406319789852389,0.3801461607718316,0.0026739945763498345,598.078077128434,21,6368.0
1271,0.010406319789852389,0.3801461607718316,0.0026739945763498345,781.8752135485497,11,7062.0
1944,0.014511919301460051,0.3305762485353516,0.008005583543083991,4101.223214492848,13,25042.0
1945,0.014511919301460051,0.3305762485353516,0.008005583543083991,3781.835882559704,12,24805.0
1186,0.01986728093424131,0.46116171612961027,0.00380199652446954,3070.4870453075823,10,22472.0
1187,0.01986728093424131,0.46116171612961027,0.00380199652446954,3228.5147608226944,9,22751.0
1988,0.022431948696381914,0.053511861859059026,0.0057935544173994625,57974.98220576472,14,96206.0
1989,0.022431948696381914,0.053511861859059026,0.0057935544173994625,57856.39829580125,14,96140.0
570,0.008890275888161438,0.21859249913763815,0.0013049191693980493,2640.9967057993117,23,19298.0
571,0.008890275888161438,0.21859249913763815,0.0013049191693980493,2647.388782697255,29,19509.0
1108,0.012119639468321071,0.1690155311451504,0.003848930600661058,11087.834381589153,19,50615.0
1109,0.012119639468321071,0.1690155311451504,0.003848930600661058,11267.904024294747,18,50017.0
934,0.02195808592976553,0.030154778221100118,0.005225339872196289,70351.81767944203,16,87495.0
935,0.02195808592976553,0.030154778221100118,0.005225339872196289,70149.01822208708,16,87517.0
