replicate_id,seed,best_epoch,best_val_r2,best_val_mae,best_val_mae_i,best_val_mae_s,best_val_mae_r,training_time_minutes,model_filename,output_dir
1,42,100,0.7819573283195496,1081.6578369140625,70.14229583740234,1591.617919921875,1583.2135009765625,3.3726203203201295,best_balanced_mlp_model_1.pt,experiments\Ablation studies\out\trained-models\no_rff
2,123,100,0.7544897794723511,911.4076538085938,74.49313354492188,1331.0762939453125,1328.6533203125,3.392424535751343,best_balanced_mlp_model_2.pt,experiments\Ablation studies\out\trained-models\no_rff
3,456,100,0.8202066421508789,897.5844116210938,69.44725799560547,1312.2059326171875,1311.100341796875,3.449298691749573,best_balanced_mlp_model_3.pt,experiments\Ablation studies\out\trained-models\no_rff
4,789,100,0.7303231954574585,1595.7659912109375,91.12487030029297,2353.85791015625,2342.317138671875,3.6126661777496336,best_balanced_mlp_model_4.pt,experiments\Ablation studies\out\trained-models\no_rff
5,1011,100,0.7499516010284424,913.1488647460938,72.18370819091797,1334.0697021484375,1333.1923828125,3.651798490683238,best_balanced_mlp_model_5.pt,experiments\Ablation studies\out\trained-models\no_rff
6,1213,100,0.618743360042572,1388.8023681640625,94.77420806884766,2045.575439453125,2026.0567626953125,3.707227365175883,best_balanced_mlp_model_6.pt,experiments\Ablation studies\out\trained-models\no_rff
7,1415,100,0.7815126180648804,847.121337890625,71.63994598388672,1232.286376953125,1237.437744140625,3.895996129512787,best_balanced_mlp_model_7.pt,experiments\Ablation studies\out\trained-models\no_rff
8,1617,100,0.7045621871948242,1061.18310546875,81.29403686523438,1551.0213623046875,1551.2337646484375,3.5291182080904644,best_balanced_mlp_model_8.pt,experiments\Ablation studies\out\trained-models\no_rff
9,1819,100,0.7578719854354858,965.4342651367188,76.65345764160156,1409.597412109375,1410.0517578125,2.929452816645304,best_balanced_mlp_model_9.pt,experiments\Ablation studies\out\trained-models\no_rff
10,2021,100,0.7789626717567444,1107.233642578125,75.81908416748047,1621.108642578125,1624.7733154296875,3.5780806144078574,best_balanced_mlp_model_10.pt,experiments\Ablation studies\out\trained-models\no_rff
