sim_id,replicate_id,tau,gamma,rho,R0,peak_I,peak_time,final_R,attack_rate,near_threshold
1193,1,0.00791764201785498,0.3591422801687987,0.007249758302238173,0.7496,725.0,0.0,4085.0,0.04085,0
1194,0,0.014465655790381239,0.49345079146015675,0.0038867611516070965,0.9967,1019.5138733514419,12.151898734177216,8946.0,0.08946,1
1195,1,0.014465655790381239,0.49345079146015675,0.0038867611516070965,0.9967,853.7818750080921,16.20253164556962,8142.0,0.08142,1
1196,0,0.008651382050484067,0.4862088848574785,0.009653680892742184,0.605,965.0,0.0,2708.0,0.02708,0
1197,1,0.008651382050484067,0.4862088848574785,0.009653680892742184,0.605,965.0,0.0,3619.0,0.03619,0
1198,0,0.0068493928117051,0.44327643734427286,0.009932063868583656,0.5254,993.0,0.0,2050.0,0.0205,0
1199,1,0.0068493928117051,0.44327643734427286,0.009932063868583656,0.5254,993.0,0.0,2581.0,0.02581,0
1200,0,0.006951417164952178,0.4476087889479417,0.0012440962486757298,0.528,124.0,0.0,168.0,0.00168,0
1201,1,0.006951417164952178,0.4476087889479417,0.0012440962486757298,0.528,124.0,0.0,357.0,0.00357,0
1202,0,0.007618864561169929,0.1798770005780272,0.002129452429669927,1.4401,3435.029043618048,27.341772151898738,21559.0,0.21559,0
1203,1,0.007618864561169929,0.1798770005780272,0.002129452429669927,1.4401,3170.345515572351,30.37974683544304,21982.0,0.21982,0
1204,0,0.009191872893319247,0.4102737323503194,0.007646703245248671,0.7617,765.0,0.0,3572.0,0.03572,0
1205,1,0.009191872893319247,0.4102737323503194,0.007646703245248671,0.7617,765.0,0.0,3984.0,0.03984,0
1206,0,0.009254402098857384,0.4197452078599925,0.0033610480032449964,0.7496,336.0,0.0,2765.0,0.02765,0
1207,1,0.009254402098857384,0.4197452078599925,0.0033610480032449964,0.7496,336.0,0.0,2757.0,0.02757,0
1208,0,0.012774786136165284,0.48950929207249094,0.00719569797638991,0.8873,827.2688972989922,10.126582278481013,7587.0,0.07587,1
1209,1,0.012774786136165284,0.48950929207249094,0.00719569797638991,0.8873,720.0,0.0,5522.0,0.05522,1
1210,0,0.01269633611274048,0.27775787833904286,0.004391237627516214,1.5541,4316.665037479932,15.18987341772152,26575.0,0.26575,0
1211,1,0.01269633611274048,0.27775787833904286,0.004391237627516214,1.5541,4021.3940785551163,16.20253164556962,25936.0,0.25936,0
1212,0,0.0013938964309980757,0.11193082702387999,0.007257565893961445,0.4234,726.0,0.0,1094.0,0.01094,0
1213,1,0.0013938964309980757,0.11193082702387999,0.007257565893961445,0.4234,726.0,0.0,1188.0,0.01188,0
1214,0,0.0013272899175497438,0.10865355907833692,0.0071473254879740634,0.4153,715.0,0.0,1177.0,0.01177,0
1215,1,0.0013272899175497438,0.10865355907833692,0.0071473254879740634,0.4153,715.0,0.0,1118.0,0.01118,0
1216,0,0.0012299859393175635,0.07380126955927391,0.006999578313613354,0.5667,700.0,0.0,1538.0,0.01538,0
1217,1,0.0012299859393175635,0.07380126955927391,0.006999578313613354,0.5667,700.0,0.0,1401.0,0.01401,0
1218,0,0.0046449162929391545,0.22175585402147985,0.009534892449532088,0.7122,953.0,0.0,3516.0,0.03516,0
1219,1,0.0046449162929391545,0.22175585402147985,0.009534892449532088,0.7122,953.0,0.0,4844.0,0.04844,0
1220,0,0.008580939759655275,0.2127787611841633,0.002585159223055961,1.3712,2747.7875653472483,24.303797468354432,19069.0,0.19069,0
1221,1,0.008580939759655275,0.2127787611841633,0.002585159223055961,1.3712,3064.7292869408975,23.291139240506332,20548.0,0.20548,0
1222,0,0.009335566507593278,0.20317124361381264,0.0026328646620947544,1.5623,4065.6153998901978,21.265822784810126,26023.0,0.26023,0
1223,1,0.009335566507593278,0.20317124361381264,0.0026328646620947544,1.5623,3854.579450471524,24.303797468354432,25352.0,0.25352,0
1224,0,0.009421324553948968,0.3067985477482412,0.002754730495066732,1.0441,1351.8705321406476,18.227848101265824,10877.0,0.10877,1
1225,1,0.009421324553948968,0.3067985477482412,0.002754730495066732,1.0441,724.7126207708,25.31645569620253,8791.0,0.08791,1
1226,0,0.009595446920252201,0.26646662184001096,0.005167205424649102,1.2243,1910.9460798225298,19.240506329113927,15818.0,0.15818,0
1227,1,0.009595446920252201,0.26646662184001096,0.005167205424649102,1.2243,2393.97176336037,15.18987341772152,16067.0,0.16067,0
1228,0,0.008710218104534906,0.2207586612309319,0.0052320475148272165,1.3415,2390.1425032327243,24.303797468354432,18258.0,0.18258,0
1229,1,0.008710218104534906,0.2207586612309319,0.0052320475148272165,1.3415,2812.336455920616,22.27848101265823,20026.0,0.20026,0
1230,0,0.008710218104534906,0.2207586612309319,0.0052320475148272165,1.3415,2897.932367896766,21.265822784810126,20390.0,0.2039,0
1231,1,0.008710218104534906,0.2207586612309319,0.0052320475148272165,1.3415,2855.3230992321387,22.27848101265823,19218.0,0.19218,0
1232,0,0.005227933526730918,0.2575834400304911,0.0061811277067612596,0.6901,618.0,0.0,2480.0,0.0248,0
1233,1,0.005227933526730918,0.2575834400304911,0.0061811277067612596,0.6901,618.0,0.0,3007.0,0.03007,0
1234,0,0.008539417765813986,0.2187580971779621,0.0059668505869164305,1.3272,2995.227289747697,18.227848101265824,19527.0,0.19527,0
1235,1,0.008539417765813986,0.2187580971779621,0.0059668505869164305,1.3272,2712.662851992151,20.253164556962027,19681.0,0.19681,0
1236,0,0.007921612985799832,0.2659002559193088,0.0032774754560226855,1.0129,1035.6436856528223,20.253164556962027,9744.0,0.09744,1
1237,1,0.007921612985799832,0.2659002559193088,0.0032774754560226855,1.0129,722.035140559983,20.253164556962027,7560.0,0.0756,1
1238,0,0.014362780766963679,0.39254080848643347,0.006703264366236162,1.244,2231.2783780196305,11.139240506329115,17808.0,0.17808,0
1239,1,0.014362780766963679,0.39254080848643347,0.006703264366236162,1.244,2153.08602150886,15.18987341772152,16950.0,0.1695,0
1240,0,0.013699196998961478,0.3747805649920728,0.006059396771332092,1.2428,2244.8939734192786,14.177215189873419,16893.0,0.16893,0
1241,1,0.013699196998961478,0.3747805649920728,0.006059396771332092,1.2428,2082.488055830927,13.164556962025317,15802.0,0.15802,0
1242,0,0.004993377910684659,0.1612758792016895,0.007473945667434643,1.0527,1526.69303044135,24.303797468354432,11307.0,0.11307,1
