sim_id,tau,gamma,rho,R0,peak_I,peak_time,final_R,attack_rate,near_threshold
374,0.008412,0.27197,0.008723,0.8232,87.0,0.0,184.33333333333334,184.33333333333334,1
375,0.010188,0.247717,0.00842,1.0946,84.0,0.0,183.0,183.0,1
376,0.009024,0.25229,0.008384,0.9519,84.0,0.0,202.33333333333334,202.33333333333334,1
377,0.008575,0.239884,0.008484,0.9514,85.0,0.0,211.33333333333334,211.33333333333334,1
378,0.009966,0.225821,0.009204,1.1746,92.0,0.0,304.0,304.0,1
379,0.011366,0.269307,0.008452,1.1233,85.0,0.0,285.3333333333333,285.3333333333333,1
380,0.0095,0.20469,0.008912,1.2353,89.0,0.0,382.3333333333333,382.3333333333333,0
381,0.009098,0.247262,0.008126,0.9793,81.0,0.0,195.66666666666666,195.66666666666666,1
382,0.007652,0.242834,0.008707,0.8387,87.0,0.0,196.33333333333334,196.33333333333334,1
383,0.009377,0.256385,0.008472,0.9734,85.0,0.0,184.66666666666666,184.66666666666666,1
384,0.009361,0.221051,0.00916,1.1271,92.0,0.0,276.3333333333333,276.3333333333333,1
385,0.010039,0.256263,0.007487,1.0427,75.0,0.0,192.33333333333334,192.33333333333334,1
386,0.008263,0.236343,0.008426,0.9305,84.0,0.0,161.33333333333334,161.33333333333334,1
387,0.010653,0.22231,0.009005,1.2754,90.0,0.0,460.3333333333333,460.3333333333333,0
388,0.008941,0.201498,0.001863,1.181,19.064305119981626,2.0100502512562812,54.0,54.0,1
389,0.007408,0.250909,0.001,0.7858,10.0,0.0,16.666666666666668,16.666666666666668,0
390,0.008877,0.268556,0.001019,0.8797,10.0,0.0,12.666666666666666,12.666666666666666,1
391,0.010041,0.242282,0.001,1.103,11.789165741487027,55.27638190954774,69.66666666666667,69.66666666666667,1
392,0.00806,0.217858,0.002221,0.9847,22.0,0.0,82.66666666666667,82.66666666666667,1
393,0.0088,0.214618,0.002109,1.0913,23.90505342243649,17.08542713567839,167.0,167.0,1
394,0.009334,0.202788,0.001,1.2251,11.658283048102227,8.040201005025125,41.0,41.0,0
395,0.008824,0.227143,0.001541,1.0339,15.132776319234104,3.015075376884422,50.666666666666664,50.666666666666664,1
396,0.00995,0.197467,0.002055,1.3411,21.0,0.0,155.33333333333334,155.33333333333334,0
397,0.00772,0.235517,0.001144,0.8724,11.0,0.0,29.333333333333332,29.333333333333332,1
398,0.00935,0.217749,0.001,1.1428,31.863525267701363,32.1608040201005,198.66666666666666,198.66666666666666,1
399,0.009272,0.248002,0.001,0.995,10.0,0.0,23.0,23.0,1
