sim_index,tau,gamma,rho,peak_I,peak_time,final_R
2845,0.006965600140186108,0.17876569481117632,0.007266864670584734,2583.8302914619135,26,19697.0
2956,0.011541342995890122,0.9075952829583086,0.0049400314207851,494.0,0,882.0
178,0.016631687954971202,0.3895293819774579,0.0034921226836688414,3427.2312883341206,12,23623.0
1067,0.01431745674572331,0.30406138343820366,0.004382275601459098,4642.634106272494,13,27665.0
1692,0.008568087809251352,0.6045906709698519,0.006052321322257655,605.0,0,1350.0
1912,0.017110565735455687,0.08075912827018539,0.009765635219570544,39722.648866527335,15,92072.0
1727,0.012281128384924326,0.7271718579966671,0.00017261488582525237,124.13640044438107,9,933.0
2984,0.019708964960898034,0.2700614048860437,0.00284238780455124,11836.032052445413,12,52280.0
135,0.011131892134188163,0.6827508151265098,0.003840729930919507,384.0,0,1095.0
3569,0.006367886814420437,0.5834018159180984,0.00031107004958003484,31.0,0,56.0
3552,0.01976184632143954,0.1251728796238848,0.002131258232967682,31417.200281206402,14,84690.0
2109,0.008055499705833776,0.600349291236358,0.0010969856512285498,110.0,0,156.0
1744,0.009460563306232987,0.6533279113941365,0.009057139088597834,906.0,0,1614.0
1517,0.0007380163358399745,0.34866877951856334,0.009194133893684836,919.0,0,941.0
3680,0.01347469146034274,0.10761980381061294,0.004206772207761869,24497.076118684934,19,77087.0
812,0.0052705744558020585,0.9037617559256962,0.004048836551263087,405.0,0,478.0
797,0.012733102715780827,0.5397003456800479,0.00782162975779054,782.0,0,5531.0
2511,0.011863495720706177,0.4946198995211276,0.0026095382566326646,360.3329485300403,18,4280.0
3521,0.0014885963995122497,0.13108731294688458,0.008160719462208959,816.0,0,1396.0
2627,0.0077636641410718,0.3177691167792117,0.000543040064821117,54.0,0,96.0
400,0.0072869510590738975,0.9292377028068979,0.009527271831483167,953.0,0,1183.0
3911,0.013902849291188867,0.6317494523184788,0.008829500963131403,883.0,0,4441.0
2620,0.017138172424621723,0.7679743918497737,0.009836130026857504,984.0,0,4821.0
68,0.010481708663798642,0.39625329038520896,0.009011789111066057,901.0,0,7193.0
1412,0.01572583745966317,0.7043717847550095,0.005668968603893832,567.0,0,2868.0
2419,0.0037767744833921307,0.5892000604144979,0.0060269990633834225,603.0,0,721.0
693,0.0015577969498037883,0.6964978464754433,0.004235891250186238,424.0,0,444.0
3539,0.0005892806710062935,0.9496522540359532,0.001831098947278755,183.0,0,188.0
352,0.00661555487944077,0.28937576293831524,0.007066861900750793,707.0,0,4933.0
1257,0.014960618805903747,0.9400835428202152,0.0024462233113157726,245.0,0,524.0
1048,0.003926308759767716,0.3295024396350418,0.003273806851719363,327.0,0,529.0
3156,0.016381304473595537,0.7781523948153636,0.006679784236774126,668.0,0,3795.0
1695,0.012807769598556283,0.16843383759695435,0.006381955066259075,12299.023380184124,17,54028.0
2658,0.006600050296186877,0.9862305618967282,0.0001628375816559146,16.0,0,18.0
2149,0.003965462300185049,0.3593769055256798,0.0037489176589102584,375.0,0,519.0
3507,0.01336129448747396,0.36542192559390296,0.009890220419127006,2111.088368066831,11,17444.0
50,0.01772754632095153,0.7429771544514164,0.008720182089717634,872.0,0,6243.0
1490,0.003475124951555057,0.9783575476883595,0.0013893636655024702,139.0,0,149.0
2029,0.0012508617209326428,0.40875271712232275,0.009622726914492456,962.0,0,1004.0
2833,0.0073034539275751926,0.69698803448285,0.006488975693694409,649.0,0,1056.0
1799,0.004180510561120743,0.9168043561178638,0.005720370960353736,572.0,0,659.0
2593,0.01710315744046742,0.9194975290846147,0.004811458139674648,481.0,0,2180.0
1274,0.01725269550864868,0.28687428342530863,0.009203821238776163,8115.260498138609,10,40872.0
2950,0.014705058594675116,0.8776572477352272,0.0018518307349704515,185.0,0,1418.0
3396,0.016641678957300746,0.648755740912447,0.00705646923763117,975.0809267482251,7,7392.0
2891,0.01711665593132259,0.44505163164089656,0.0014696292988611102,2518.453708211529,12,19129.0
2363,0.016720297584236883,0.7345101016043345,0.009938863753128541,994.0,0,6427.0
2326,0.016295095105196927,0.7948798075347786,0.0028023764354288116,280.0,0,1844.0
2987,0.007211103212780463,0.40753539022783225,0.009246587122959178,925.0,0,2699.0
2803,0.006754526563752133,0.5129171006071116,0.00516627558691072,517.0,0,859.0
2871,0.005129251780922435,0.3407257804388848,0.005481290014111167,548.0,0,1292.0
3437,0.013584349991468075,0.630560077085342,0.0024814209198070645,302.882532277455,15,3435.0
910,0.011418544646185582,0.8591388780793622,0.007708895751335251,771.0,0,1364.0
3233,0.008962245122436834,0.5729936904721301,0.0016448492447458853,164.0,0,568.0
1084,0.00901653905709297,0.891114465027827,0.006537515741092216,654.0,0,909.0
933,0.01027457502502212,0.08512765167439362,0.0018815424731480086,23342.844006643925,29,75579.0
3952,0.006293501955445298,0.7810793772728525,0.009905359895395,991.0,0,1335.0
3668,0.005347487103335847,0.9987323249638828,0.00832470916408057,832.0,0,959.0
2750,0.019438970714843445,0.3602861347351308,0.0023004506756954726,6074.443427224029,12,34077.0
2146,0.013726418618599289,0.4919235850832113,0.0016092441938645396,894.7539275126713,17,8239.0
2161,0.002211109325907396,0.5473551364938453,0.00137830994621843,138.0,0,145.0
2321,0.004007599104916192,0.9123390922488737,0.00038084586484541267,38.0,0,43.0
257,0.019934051616591675,0.38828022667584305,0.003152140650295322,5651.64124796677,11,32266.0
2904,0.003912921682105022,0.32983324245562484,0.008380661293775389,838.0,0,1644.0
3922,0.011161113354802276,0.7169039339855421,0.009286947992897178,929.0,0,2387.0
