sim_index,tau,gamma,rho,peak_I,peak_time,final_R
1163,0.02343363049484286,0.12559187336587468,0.009000651091278056,36085.45684814133,11,88986.0
858,0.02133408568646412,0.06992952614416893,0.009776178367821336,50283.96128246,13,95971.0
859,0.02133408568646412,0.06992952614416893,0.009776178367821336,49831.32629665618,13,95942.0
1124,0.00744236946610043,0.1768450747494777,0.004787410279480964,3156.8990208655514,27,21671.0
1125,0.00744236946610043,0.1768450747494777,0.004787410279480964,3265.846946259496,25,21502.0
1586,0.005082356674994456,0.04147342345988845,0.0022787751807924724,24078.40809230045,50,50430.0
1587,0.005082356674994456,0.04147342345988845,0.0022787751807924724,24721.21245242875,51,50171.0
0,0.000688615546025768,0.11574730921754652,0.009774962863144138,977.0,0,1129.0
1,0.000688615546025768,0.11574730921754652,0.009774962863144138,977.0,0,1201.0
1354,0.008609721301407754,0.32547970056590053,0.0032418206010268453,779.3717362675613,19,7614.0
1355,0.008609721301407754,0.32547970056590053,0.0032418206010268453,1117.0179128917307,14,8307.0
312,0.010219219595607999,0.07792918840571943,0.00940162226252024,25681.44024340272,24,76041.0
313,0.010219219595607999,0.07792918840571943,0.00940162226252024,25793.217118607536,24,75798.0
56,0.01695920136848155,0.04485816150138974,0.0038269400205972175,55600.65842810803,18,92674.0
57,0.01695920136848155,0.04485816150138974,0.0038269400205972175,55442.22291974945,19,92586.0
1536,0.023686802555948322,0.10173354136418174,0.007711263902377327,42320.45275152611,12,93325.0
1537,0.023686802555948322,0.10173354136418174,0.007711263902377327,42509.78072950034,12,93656.0
1524,0.021686462937028674,0.4308062128889005,0.0064268915668033635,5344.456838969514,8,30821.0
1525,0.021686462937028674,0.4308062128889005,0.0064268915668033635,5486.659212831196,9,32308.0
1176,0.012569880264908469,0.09075604502967806,0.0016130147745228613,27555.136681092477,22,79785.0
1177,0.012569880264908469,0.09075604502967806,0.0016130147745228613,27237.032809327073,22,79098.0
1140,0.0036232443198086425,0.04919057154060647,0.00503658117145508,12020.069945177112,56,29534.0
1141,0.0036232443198086425,0.04919057154060647,0.00503658117145508,11380.919115708502,65,27935.0
1002,0.01492794769615381,0.21394253853706663,0.007851763758994136,11378.270985171677,13,50383.0
1003,0.01492794769615381,0.21394253853706663,0.007851763758994136,11157.377696575628,14,49774.0
1888,0.0017080505726362529,0.22281491534373404,0.0076364591848189,764.0,0,940.0
1889,0.0017080505726362529,0.22281491534373404,0.0076364591848189,764.0,0,983.0
1168,0.0065117565350078874,0.4011205409502176,0.0043473229779850365,435.0,0,1266.0
1169,0.0065117565350078874,0.4011205409502176,0.0043473229779850365,435.0,0,1427.0
548,0.021300151778703848,0.33370782720474135,0.007663716383877195,8929.690686755512,9,44456.0
549,0.021300151778703848,0.33370782720474135,0.007663716383877195,9196.538514863614,9,44840.0
1774,0.0018362552998164952,0.0976549977797414,0.004279792867338275,428.0,0,1217.0
1775,0.0018362552998164952,0.0976549977797414,0.004279792867338275,428.0,0,1964.0
202,0.016915127314453552,0.45348909176972313,0.006068652965681885,2125.6391066991137,10,17079.0
203,0.016915127314453552,0.45348909176972313,0.006068652965681885,2421.6955830623333,10,17562.0
142,0.010063262220186114,0.24227735438491493,0.009173618881512666,3527.230248791123,16,22699.0
143,0.010063262220186114,0.24227735438491493,0.009173618881512666,3265.6837471757794,14,22482.0
928,0.01731159237097435,0.11906704214003586,0.002397629822488329,28871.266382902053,16,82309.0
929,0.01731159237097435,0.11906704214003586,0.002397629822488329,28433.177377917986,16,81902.0
154,0.017862571117928723,0.2821500874893594,0.0010480608978195958,8467.589897026855,16,43416.0
155,0.017862571117928723,0.2821500874893594,0.0010480608978195958,8422.238292851138,14,42461.0
1880,0.002407809800832645,0.3009543655769817,0.002741273159761683,274.0,0,386.0
1881,0.002407809800832645,0.3009543655769817,0.002741273159761683,274.0,0,344.0
1874,0.022382644792398355,0.04086966070431099,0.003291548478534543,64364.029573987034,15,93454.0
1875,0.022382644792398355,0.04086966070431099,0.003291548478534543,64214.95473950849,15,93458.0
1024,0.0038387247655540277,0.3878257850561023,0.008123606587553572,812.0,0,1066.0
1025,0.0038387247655540277,0.3878257850561023,0.008123606587553572,812.0,0,1073.0
704,0.018599400019732454,0.38268947975164747,0.0027360432754574265,4221.02075352549,12,28326.0
705,0.018599400019732454,0.38268947975164747,0.0027360432754574265,4488.43724263375,12,28153.0
1386,0.018040170724952086,0.49580791658955564,0.007651604546131775,2271.016371914069,9,17818.0
1387,0.018040170724952086,0.49580791658955564,0.007651604546131775,2772.480260164605,8,17725.0
184,0.023771412941043058,0.3110023506701555,0.004673996940434201,12670.843754872005,9,54155.0
185,0.023771412941043058,0.3110023506701555,0.004673996940434201,12516.18687309719,10,53897.0
788,0.013642186063787125,0.06368566108384963,0.006633540792015674,40176.221544876666,20,89372.0
789,0.013642186063787125,0.06368566108384963,0.006633540792015674,39733.192873759406,20,89404.0
518,0.008464600074006248,0.05677845215652386,0.007766358271202328,29862.71381598775,29,75606.0
519,0.008464600074006248,0.05677845215652386,0.007766358271202328,29883.82600564056,29,75837.0
1736,0.0030798654424429458,0.4738759491924464,0.0054977017062888146,550.0,0,669.0
1737,0.0030798654424429458,0.4738759491924464,0.0054977017062888146,550.0,0,678.0
1596,0.008981758056608408,0.32976360077230393,0.0035750732741710056,604.4006970589653,12,7587.0
1597,0.008981758056608408,0.32976360077230393,0.0035750732741710056,898.7836009598541,19,7966.0
328,0.006721330262263382,0.3570458039722596,0.001080866792772349,108.0,0,628.0
329,0.006721330262263382,0.3570458039722596,0.001080866792772349,108.0,0,301.0
488,0.004057050890512445,0.14339727477396508,0.006364395402577367,683.4276978182813,26,6096.0
489,0.004057050890512445,0.14339727477396508,0.006364395402577367,1069.0550123963328,34,7814.0
1658,0.0005624634558479379,0.0842576403179716,0.009038128938091854,904.0,0,1113.0
1659,0.0005624634558479379,0.0842576403179716,0.009038128938091854,904.0,0,1071.0
1368,0.023273480812568196,0.48060138559522847,0.006935313258404993,4572.697396786756,7,29465.0
1369,0.023273480812568196,0.48060138559522847,0.006935313258404993,4829.95997398797,7,28771.0
1592,0.02012340802770064,0.34647949624053814,0.0032150576161307023,7214.645266277236,11,38989.0
1593,0.02012340802770064,0.34647949624053814,0.0032150576161307023,7047.304594656482,12,38546.0
888,0.00937498621844006,0.3074834303292934,0.00842303447864403,1320.3970386269098,13,10770.0
