tau,gamma,rho,R0
0.017510905855220128,0.28966464576759965,0.001,3.5062357607065993
0.01732733374959915,0.3033781857416444,0.00016220758804895782,3.312648716056968
0.017994455894123917,0.5264697028883749,0.008710572676569928,1.9824093126978548
0.01881066736611962,0.5258956155531762,0.00880829829744404,2.0745917535123835
0.017994455894123917,0.5264697028883749,0.008710572676569928,1.9824093126978548
0.01533950631901638,0.8775209900906495,0.005105546441085543,1.0138690430767283
0.014338247580460406,0.94776915411143,0.005216729286705956,0.8774482225541278
0.01533950631901638,0.8775209900906495,0.005105546441085543,1.0138690430767283
0.0029376813908480928,0.33605531925851817,0.007940023566005637,0.5070162884049351
0.003108889396568012,0.3282399867221821,0.008034794172099062,0.5493407028241242
0.0029376813908480928,0.33605531925851817,0.007940023566005637,0.5070162884049351
0.01627678161130625,0.8005769044873696,0.0038159131054636333,1.1792162978524399
0.016549553711389744,0.7679007168640818,0.003741675661307586,1.2499976809248148
0.01627678161130625,0.8005769044873696,0.0038159131054636333,1.1792162978524399
0.0047089829486165235,0.49146925610110187,0.0034636504125005723,0.5557234916105793
0.0048047354750032694,0.46965810894420407,0.0033789632303041616,0.593356427245881
0.0047089829486165235,0.49146925610110187,0.0034636504125005723,0.5557234916105793
0.008182111010334671,0.8680624876308953,0.008680313394600505,0.5466915635239353
0.00898961087040112,0.9114535704447095,0.008297168610181283,0.5720504558766154
0.008182111010334671,0.8680624876308953,0.008680313394600505,0.5466915635239353
0.012361689572077474,0.9883436886780257,0.009527366865007946,0.7254338783095772
0.012224050218595265,1.0,0.009591174446184283,0.7089949126785254
0.012361689572077474,0.9883436886780257,0.009527366865007946,0.7254338783095772
0.017597833900336972,0.428772435507682,0.009459863196124638,2.3804570482965612
0.01626120854685871,0.43754946033993436,0.009782119329486466,2.1555279601649313
0.017597833900336972,0.428772435507682,0.009459863196124638,2.3804570482965612
0.011445401842252578,0.9462949256914174,0.0022684963268974623,0.7015078373854904
0.010668244678248529,0.9186519366700758,0.0024477696435633483,0.6735501952799292
0.011445401842252578,0.9462949256914174,0.0022684963268974623,0.7015078373854904
0.00869145429261057,0.6008778480480975,0.00678593560500138,0.838946469085114
0.007825124460889225,0.5648442205029893,0.006445135666944559,0.8035086529298623
0.00869145429261057,0.6008778480480975,0.00678593560500138,0.838946469085114
0.0021337533625263774,0.8243574523711481,0.007152072581105023,0.15012625247768224
0.0019512721997335127,0.8368931211155283,0.00710906323462208,0.13523087324901162
0.0021337533625263774,0.8243574523711481,0.007152072581105023,0.15012625247768224
0.01211885189909976,0.6424433330573699,0.0061700036208990755,1.0940940219625845
0.013106917280398976,0.6183677450416465,0.005866289459068606,1.2293674894248272
0.01211885189909976,0.6424433330573699,0.0061700036208990755,1.0940940219625845
0.00937681861749909,0.6571228191478717,0.0010519404816985234,0.827631401569946
0.009525038679028736,0.6726311979359122,0.0010069906809056406,0.821330091555319
0.00937681861749909,0.6571228191478717,0.0010519404816985234,0.827631401569946
0.008165966371760975,0.5653519629364128,0.0021480550446391143,0.8377543205159208
0.007447470570317172,0.5732930358288731,0.0021881277651270748,0.7534598644720554
0.008165966371760975,0.5653519629364128,0.0021480550446391143,0.8377543205159208
0.00792289685958474,0.833986781512672,0.004227853476221268,0.5510015602674545
0.007534816677510636,0.8049745496032779,0.00420733341576289,0.542898365558261
0.00792289685958474,0.833986781512672,0.004227853476221268,0.5510015602674545
0.013876680856122606,0.7301797973283439,0.004064867557462684,1.1022593237993832
0.014221666299518848,0.710923551793397,0.004178692810709883,1.160260682447902
0.013876680856122606,0.7301797973283439,0.004064867557462684,1.1022593237993832
0.000992904106773082,0.047623890883597336,0.008660560069536416,1.2092342125845374
0.0010178724601979342,0.04764418855492016,0.008065983200168611,1.239114454083478
0.000992904106773082,0.047623890883597336,0.008660560069536416,1.2092342125845374
0.00047561465708665404,0.33966072004169423,0.0011741338994873626,0.08121530834545639
0.00046327266598372745,0.34747398538558544,0.0012350307510262484,0.0773289965786626
0.00047561465708665404,0.33966072004169423,0.0011741338994873626,0.08121530834545639
0.012259823442127251,0.5782822507125505,0.0037431862130746438,1.2296240439114487
0.011368156370032516,0.5962884116670474,0.004194070023418143,1.1057620046958958
0.012259823442127251,0.5782822507125505,0.0037431862130746438,1.2296240439114487
0.0026987903983888614,0.2249051900575339,0.005942243706211585,0.6959814625287724
0.0024643424418486393,0.21399868510961342,0.005538849688653101,0.667909999325506
0.0026987903983888614,0.2249051900575339,0.005942243706211585,0.6959814625287724
0.017467642314492625,0.3556299330579497,0.004066747255575945,2.848813218642887
0.017669044722149575,0.3652934420895471,0.004418389195841364,2.8054283920965033
0.017467642314492625,0.3556299330579497,0.004066747255575945,2.848813218642887
0.0029956781032193062,0.5134131962783401,0.004783087685908412,0.33842007031802873
0.0030812882365487963,0.5119735492755337,0.0045916012587813755,0.3490702165623982
0.0029956781032193062,0.5134131962783401,0.004783087685908412,0.33842007031802873
0.0031896240239334636,0.07461754910485541,0.004576322323825084,2.4792853103252486
0.0031503334011411597,0.07083647848476064,0.004829037790988859,2.579452581137224
0.0031896240239334636,0.07461754910485541,0.004576322323825084,2.4792853103252486
0.011192257291605633,0.9869894864259411,0.008733705764406203,0.6577080423255713
0.012195128370370656,1.0,0.008355964924106932,0.707317445481498
0.011192257291605633,0.9869894864259411,0.008733705764406203,0.6577080423255713
0.012403077716278724,0.6534335938407181,0.005681106332424345,1.1009206051311815
0.011452193354130035,0.6812195731519003,0.0058215342843568095,0.9750559741938459
0.012403077716278724,0.6534335938407181,0.005681106332424345,1.1009206051311815
0.007012721033941665,0.20736751622794403,0.0008184229360671528,1.961434593842168
0.006676889053566863,0.2180155863449003,0.001,1.7762930238126833
0.007012721033941665,0.20736751622794403,0.0008184229360671528,1.961434593842168
0.0013900103870906383,0.6801642844935718,0.005514188608064616,0.11853107299111494
0.0012465440774545313,0.6297683266274516,0.004940241970262551,0.1148034180752514
0.0013900103870906383,0.6801642844935718,0.005514188608064616,0.11853107299111494
0.018832726870021424,0.34524454511113983,0.00789898043823494,3.1638390060865818
0.019339199810935726,0.3731492746617406,0.008056914012717251,3.0059648114044117
0.018832726870021424,0.34524454511113983,0.00789898043823494,3.1638390060865818
0.01734551379217886,0.7427346745109189,0.002963808764253412,1.3545076518863726
0.017694507237378098,0.7564394352125914,0.002961165788962152,1.3567264899132359
0.01734551379217886,0.7427346745109189,0.002963808764253412,1.3545076518863726
0.008923748726921154,0.7096141946036876,0.008006716007446747,0.7293786258749921
0.00898728868176019,0.6398871285612067,0.008519948576681887,0.8146167039086347
0.008923748726921154,0.7096141946036876,0.008006716007446747,0.7293786258749921
0.010621736111900778,0.2801309155469166,0.002864407809312809,2.199188523292663
0.010486814721118624,0.2840604015316523,0.0029212108391709984,2.1412180316062313
0.010621736111900778,0.2801309155469166,0.002864407809312809,2.199188523292663
0.006916882826777107,0.6385481589859834,0.006044510061911331,0.6282677325233326
0.006730208600756722,0.6651121192446966,0.005774893200859716,0.5868966863619549
0.006916882826777107,0.6385481589859834,0.006044510061911331,0.6282677325233326
0.014488433767904655,0.8323154739172539,0.001863275741477165,1.0096281817079527
0.01392709089947214,0.8651879268432655,0.0017390186162147996,0.9336367823770121
0.014488433767904655,0.8323154739172539,0.001863275741477165,1.0096281817079527
0.007294717594315901,0.7087040205337914,0.002420808564329756,0.596996218748203
0.007328937926702907,0.7229807811643849,0.0023869762315033463,0.5879525581083436
0.007294717594315901,0.7087040205337914,0.002420808564329756,0.596996218748203
0.016213555298693953,0.8305356819346886,0.006121582685010525,1.132264666984168
0.015414924821011847,0.9126719908851362,0.006061100825126276,0.9796133206099553
0.016213555298693953,0.8305356819346886,0.006121582685010525,1.132264666984168
0.005216931264194194,0.06600633935052647,0.008537895225301963,4.584135649704831
0.00494573534279335,0.06608759956412574,0.00824428493501015,4.340491283900803
0.005216931264194194,0.06600633935052647,0.008537895225301963,4.584135649704831
0.008345486087762082,0.12511922730025704,0.0009414549896912889,3.8686155879833053
0.00884958388101957,0.11948231877787095,0.001,4.295831135093419
0.008345486087762082,0.12511922730025704,0.0009414549896912889,3.8686155879833053
0.01985956415895205,0.7561392367516686,0.0007140369628196428,1.5233367946458136
0.01911855437559453,0.8302041147416596,0.001,1.3356668969648982
0.01985956415895205,0.7561392367516686,0.0007140369628196428,1.5233367946458136
0.010483702571061033,0.15706490941383916,0.003896361631899511,3.8713596269897543
0.010530266162786685,0.15689066281707417,0.0039529441549927625,3.8928730778181153
0.010483702571061033,0.15706490941383916,0.003896361631899511,3.8713596269897543
0.016308914876464662,0.2988317473118682,0.002616691284951562,3.165383435140069
0.015537460123106753,0.3143632634006194,0.0026048672914210772,2.866660300544571
0.016308914876464662,0.2988317473118682,0.002616691284951562,3.165383435140069
0.010698252252009556,0.2448879664377335,0.0029058054195493215,2.5338061303813615
0.010603692715055154,0.24887834428058384,0.00302322586351992,2.4711438002007755
0.010698252252009556,0.2448879664377335,0.0029058054195493215,2.5338061303813615
0.011007254678054369,0.9053926405682314,0.007328239659488772,0.7051313902070991
0.011769397423120774,0.9286408642862669,0.006812067854646062,0.7350797028145597
0.011007254678054369,0.9053926405682314,0.007328239659488772,0.7051313902070991
0.019884574499983747,0.3471936013966021,0.003997188277400081,3.3217931331678754
0.02,0.35537515176971884,0.004068734718471526,3.264156186000516
0.019884574499983747,0.3471936013966021,0.003997188277400081,3.3217931331678754
0.005254994041060478,0.17395271514526395,0.0029417619747578857,1.752140828195667
0.005092684380956519,0.17759369468131278,0.0027049094306109433,1.6632104795472724
0.005254994041060478,0.17395271514526395,0.0029417619747578857,1.752140828195667
0.01519796057865163,0.5845831695582507,0.0005618373157061369,1.507880759256035
0.014405224415644532,0.5168768779667511,0.001,1.6164449440919426
0.01519796057865163,0.5845831695582507,0.0005618373157061369,1.507880759256035
0.015332761468554815,0.7532449713519005,0.005916743402855931,1.1806254259886941
0.01625460006691592,0.8283438674003002,0.006347745597166349,1.1381345851450941
0.015332761468554815,0.7532449713519005,0.005916743402855931,1.1806254259886941
0.013205240883186024,0.5536599402676022,0.003635718866496817,1.383347277851821
0.01298775769921068,0.5952612981975353,0.0035844398110846227,1.2654777806573323
0.013205240883186024,0.5536599402676022,0.003635718866496817,1.383347277851821
0.002356162108034439,0.6067306487320322,0.005024985406782526,0.22523569981438893
0.0024100260160009536,0.5525354811563079,0.005134196764281877,0.2529819598834273
0.002356162108034439,0.6067306487320322,0.005024985406782526,0.22523569981438893
0.010559557286125617,0.4258288922607316,0.0014249654481536468,1.438263898308443
0.009585567850114713,0.4146336187508813,0.0013920095532264118,1.340853491285966
0.010559557286125617,0.4258288922607316,0.0014249654481536468,1.438263898308443
0.008098928741238293,0.5614564727591155,0.0031022932784394103,0.8366416450476206
0.007980268762345404,0.5994327859547257,0.0028894209728513994,0.7721559431869185
0.008098928741238293,0.5614564727591155,0.0031022932784394103,0.8366416450476206
0.016498349344948465,0.40565505060875073,0.006365201942325931,2.358911248783966
0.017302931250988196,0.42027867497992977,0.006236814714568684,2.3878680320985604
0.016498349344948465,0.40565505060875073,0.006365201942325931,2.358911248783966
0.012917934284080822,0.40673833276369725,0.006144211279736013,1.8420692817069044
0.01298829869774838,0.40970935180876417,0.005964766204824811,1.8386725153909254
0.012917934284080822,0.40673833276369725,0.006144211279736013,1.8420692817069044
0.0011973366530948573,0.5315081164603936,0.0009630288204237403,0.13065750781376184
0.0012871782018747955,0.5437534393026311,0.001,0.137298139768064
0.0011973366530948573,0.5315081164603936,0.0009630288204237403,0.13065750781376184
0.018633356840094026,0.3772104083124092,0.000782027785736126,2.8650712517730392
0.01811306904449291,0.3869451642167326,0.001,2.71500486821476
0.018633356840094026,0.3772104083124092,0.000782027785736126,2.8650712517730392
0.0007802970496868004,0.5198952050648208,0.0074120434497319905,0.08705067567644084
0.0007656169181325616,0.5431325786610336,0.0070847914885043784,0.08175864051676048
0.0007802970496868004,0.5198952050648208,0.0074120434497319905,0.08705067567644084
0.0018695397631075985,0.5255838579789863,0.008112325511927039,0.2063101912551052
0.0017631570008340143,0.48742121684689116,0.008020236418670008,0.2098043796901351
0.0018695397631075985,0.5255838579789863,0.008112325511927039,0.2063101912551052
0.0028058834094702003,0.11283469409708752,0.009350686161126023,1.4422978592846851
0.0028580059859577493,0.10621509588929813,0.008864023786708076,1.5606477195889
0.0028058834094702003,0.11283469409708752,0.009350686161126023,1.4422978592846851
0.010121201261821842,0.5278988031665592,0.007225965316529686,1.1120117523745379
0.00973963876332067,0.5443603719365587,0.00733175224785078,1.0377299256060355
0.010121201261821842,0.5278988031665592,0.007225965316529686,1.1120117523745379
0.007448730649050998,0.8222600598602839,0.003764139184118023,0.5254133074618346
0.007614163759660925,0.7229282574418204,0.0036995042694715845,0.6108787331443802
0.007448730649050998,0.8222600598602839,0.003764139184118023,0.5254133074618346
0.008668338900824414,0.7232533227228507,0.0035442908208157876,0.695141854799987
0.008855394438588739,0.7452770312332744,0.003419403146362511,0.6891569925189123
0.008668338900824414,0.7232533227228507,0.0035442908208157876,0.695141854799987
0.009094256106202245,0.491054117354307,0.004095891245639252,1.07415218713898
0.009035256761527511,0.49275749938345353,0.004051777425863165,1.0634945035322434
0.009094256106202245,0.491054117354307,0.004095891245639252,1.07415218713898
0.0010804305536460796,0.21764906109045457,0.005597169236266597,0.28791749340664125
0.001050722578519356,0.22400966670570965,0.0056936123403148135,0.27205035590800836
0.0010804305536460796,0.21764906109045457,0.005597169236266597,0.28791749340664125
0.0075124616101312665,0.4222147851745098,0.004285366236353219,1.0319931671921925
0.007487280184409352,0.3988760497323834,0.004366254540622587,1.088714779909951
0.0075124616101312665,0.4222147851745098,0.004285366236353219,1.0319931671921925
0.01467239103039267,0.9757686494801474,0.0032236688808304956,0.8721316064173149
0.01421391897157794,1.0,0.0035711348979796283,0.8244073003515205
0.01467239103039267,0.9757686494801474,0.0032236688808304956,0.8721316064173149
0.006768835115089247,0.6236550763338046,0.006284499368693284,0.6295025112006714
0.007217894610236613,0.581801942025109,0.006472033700331091,0.7195539532517686
0.006768835115089247,0.6236550763338046,0.006284499368693284,0.6295025112006714
0.004577129118785278,0.2076008254392918,0.006891644472206017,1.2787689467409074
0.004358666281226157,0.21326996794027148,0.006820538789255483,1.1853644784244408
0.004577129118785278,0.2076008254392918,0.006891644472206017,1.2787689467409074
0.008464755076102167,0.6565379511386886,0.005942730743706016,0.7477949957994355
0.009254249002365706,0.6799709119150855,0.005889435757749252,0.7893667695659304
0.008464755076102167,0.6565379511386886,0.005942730743706016,0.7477949957994355
0.0032118468033144826,0.9685030886447878,0.0014598718554184767,0.1923454006253184
0.002947832057101598,0.9806728537556,0.0013416273168183103,0.1743438279719144
0.0032118468033144826,0.9685030886447878,0.0014598718554184767,0.1923454006253184
0.008298728886065573,0.3786246478758741,0.008714516961997132,1.2712491859473403
0.008298166832360288,0.34625420091087916,0.008572987213354318,1.390000973304508
0.008298728886065573,0.3786246478758741,0.008714516961997132,1.2712491859473403
0.016053213194163862,0.4005486693413539,0.004302587576161738,2.3245274208313935
0.015535941423735275,0.3908550390782497,0.004230253979843106,2.305418921300507
0.016053213194163862,0.4005486693413539,0.004302587576161738,2.3245274208313935
0.018845493657583392,0.36273821217107527,0.0006705275023413076,3.0132988349855343
0.018262720063693963,0.3485777263680599,0.001,3.038741960740804
0.018845493657583392,0.36273821217107527,0.0006705275023413076,3.0132988349855343
0.011339794027491225,0.8280641882239657,0.009684687141050464,0.7942718245129584
0.012132104204049171,0.7992033122603758,0.009497215999953625,0.8804543637897273
0.011339794027491225,0.8280641882239657,0.009684687141050464,0.7942718245129584
0.01295480004920746,0.38312540948772034,0.0004610627321415695,1.9611813370945719
0.012180667665583766,0.3755337376408033,0.001,1.881265659490767
0.01295480004920746,0.38312540948772034,0.0004610627321415695,1.9611813370945719
0.016079588466531475,0.8542889806011285,0.0018917800518326272,1.0916869493067576
0.01613382130196665,0.862353129681279,0.0018556543017658603,1.0851258067097387
0.016079588466531475,0.8542889806011285,0.0018917800518326272,1.0916869493067576
0.0023306811782506493,0.8137247374326294,0.008013060435116164,0.16612436874543163
0.002331096326600585,0.8113023819336864,0.007671251152713782,0.16665005545846542
0.0023306811782506493,0.8137247374326294,0.008013060435116164,0.16612436874543163
0.010528744011420205,0.9758317638639631,0.007183221042795798,0.6257914276579161
0.010330035107061824,0.9421326815434036,0.007850470998993197,0.6359423125287089
0.010528744011420205,0.9758317638639631,0.007183221042795798,0.6257914276579161
0.003933963413340999,0.4508648231759195,0.00996220905096305,0.5060715900755691
0.0038958050055116684,0.42952674527362883,0.01,0.5260596524105424
0.003933963413340999,0.4508648231759195,0.00996220905096305,0.5060715900755691
0.004679302619496346,0.4774245905028848,0.007627434966184476,0.5684658003160568
0.0045190828775704805,0.42840008342729136,0.007654819275114488,0.6118271611951565
0.004679302619496346,0.4774245905028848,0.007627434966184476,0.5684658003160568
0.012924293804702862,0.7415014279765356,0.00590776476577085,1.01093404866172
0.013166459942734361,0.7151205437895264,0.00605311035163958,1.0678684640101055
0.012924293804702862,0.7415014279765356,0.00590776476577085,1.01093404866172
0.0003652249962186177,0.7189045978157868,0.0015732143038746488,0.02946573139890782
0.0003938468121166656,0.7035588597199914,0.0014718706932969209,0.03246795173876128
0.0003652249962186177,0.7189045978157868,0.0015732143038746488,0.02946573139890782
0.0157639257896804,0.5603116427735465,0.004192060460003574,1.6317842179320667
0.017092840890815017,0.5612990256299687,0.004244184060250942,1.766232839179793
0.0157639257896804,0.5603116427735465,0.004192060460003574,1.6317842179320667
0.016844725290805745,0.3719131858352163,0.00913271266712055,2.626941189709822
0.01700698303852744,0.37210885582834685,0.009551028328967977,2.6508506873311783
0.016844725290805745,0.3719131858352163,0.00913271266712055,2.626941189709822
0.005591693169598324,0.9062678191650808,0.004830398300047884,0.3578613263963053
0.005965751239257019,0.9184667322416957,0.004052404658431713,0.3767295643168197
0.005591693169598324,0.9062678191650808,0.004830398300047884,0.3578613263963053
0.016472522107374876,0.4743401340703159,0.003460621003840249,2.0141797280137252
0.016966109436211844,0.4606388695252359,0.003479646550720806,2.1362381952580254
0.016472522107374876,0.4743401340703159,0.003460621003840249,2.0141797280137252
0.015881197622703448,0.4158066975273956,0.004752029938681268,2.2152347896130564
0.01690774761663754,0.46700673001821275,0.0047620104366275055,2.099861305482114
0.015881197622703448,0.4158066975273956,0.004752029938681268,2.2152347896130564
0.007154717156895968,0.8056929953381025,0.00224884657795598,0.5150517597907449
0.0074265068279468945,0.7511583178004916,0.0021188652523353594,0.5734309077242012
0.007154717156895968,0.8056929953381025,0.00224884657795598,0.5150517597907449
0.0017563740161582872,0.3037908741268364,0.0016126082986823046,0.33532835122179744
0.0017244264858074269,0.2849552150077729,0.0014926797887778345,0.3509910712604524
0.0017563740161582872,0.3037908741268364,0.0016126082986823046,0.33532835122179744
0.01886042137424247,0.6387664216045371,0.00749853795025968,1.7125265241060275
0.018968036998342607,0.6090784620809223,0.008271934195542903,1.8062470016510048
0.01886042137424247,0.6387664216045371,0.00749853795025968,1.7125265241060275
0.010638930180586531,0.6113443769989637,0.0048935696558225,1.0093459164589076
0.010141133730769296,0.6261114262143478,0.004702792934812004,0.9394266447762529
0.010638930180586531,0.6113443769989637,0.0048935696558225,1.0093459164589076
0.014229608181891024,0.9951175625960307,0.000554864818347567,0.8293666050839443
0.014504889012294752,1.0,0.001,0.8412835627130956
0.014229608181891024,0.9951175625960307,0.000554864818347567,0.8293666050839443
0.013186135788323292,0.6054356233691954,0.004823666279576102,1.2632158502116706
0.012828857407925583,0.596666694475733,0.004724723654734404,1.2470508854419493
0.013186135788323292,0.6054356233691954,0.004823666279576102,1.2632158502116706
0.007671464255872383,0.8364699221839235,0.0018518803219621373,0.5319317706952331
0.007442019171156258,0.8314993299717559,0.0018622653515925046,0.5191069870636272
0.007671464255872383,0.8364699221839235,0.0018518803219621373,0.5319317706952331
0.010175890461870877,0.6756544141317982,0.00961955895652281,0.8735259245614604
0.010334260704621429,0.6951936183972997,0.01,0.862187317325885
0.010175890461870877,0.6756544141317982,0.00961955895652281,0.8735259245614604
0.0021546039406016852,0.24423753299462655,0.008968019977777837,0.5116618523887856
0.00223677337444012,0.2480210185529702,0.009075090187370643,0.5230720221795223
0.0021546039406016852,0.24423753299462655,0.008968019977777837,0.5116618523887856
0.007156261813505974,0.6801898459324289,0.006425474621458398,0.6102166735734827
0.00677233203740158,0.7113159087882704,0.006658815225228775,0.552209297326725
0.007156261813505974,0.6801898459324289,0.006425474621458398,0.6102166735734827
0.0029510560488267084,0.9573822036628763,0.003016473289073331,0.17878048095849108
0.003002099602679979,0.9038424105635559,0.0030774785548682475,0.1926461680934754
0.0029510560488267084,0.9573822036628763,0.003016473289073331,0.17878048095849108
0.016519038078080136,0.9001535791215743,0.009641577743228063,1.0643786024420692
0.01829198363337726,0.9384621134205346,0.01,1.1305038696436593
0.016519038078080136,0.9001535791215743,0.009641577743228063,1.0643786024420692
0.0010131172536475893,0.5549199987167532,0.008574082471152026,0.10589058034931868
0.0009394166116623808,0.5113939598666295,0.008674614835819688,0.10654440167933928
0.0010131172536475893,0.5549199987167532,0.008574082471152026,0.10589058034931868
0.017167243471747834,0.9560927146565952,0.005127738443509136,1.0414263241395005
0.018543772287562932,0.8982762349726694,0.005029017601767986,1.1973363546808893
0.017167243471747834,0.9560927146565952,0.005127738443509136,1.0414263241395005
0.003833372893810544,0.2890493525175638,0.006597079866093704,0.7691960763949525
0.0035223694953920646,0.2937188933743275,0.006812478917780867,0.6955542709075057
0.003833372893810544,0.2890493525175638,0.006597079866093704,0.7691960763949525
0.0057691498359025975,0.46198068992014707,0.0018943742125737185,0.7242958369974031
0.005688796574810985,0.4707344245118926,0.0019482832434591086,0.7009264335854861
0.0057691498359025975,0.46198068992014707,0.0018943742125737185,0.7242958369974031
0.01942475288020135,0.7376547166650798,0.005975178369413524,1.527321172899392
0.019915950291218405,0.7084352033597607,0.005938074818502669,1.6305303737201025
0.01942475288020135,0.7376547166650798,0.005975178369413524,1.527321172899392
0.0039908416660164375,0.4691783142280994,0.008713887503428792,0.4933493505763796
